// x, y, n_BG, n_sig(C1N1 1TeV), n_sig(C1N1 3TeV), n_sig(C1C1 1TeV), n_sig(C1C1 3TeV) 
4200, 3500, 507715, 772.868, 33.2342, 723.763, 27.4865;
4200, 3600, 476755, 772.036, 32.7619, 711.03, 27.3878;
4200, 3700, 442619, 772.036, 32.7619, 711.03, 26.6505;
4200, 3800, 395711, 717.141, 32.7619, 681.598, 26.6505;
4200, 3900, 370226, 717.141, 32.7619, 669.1, 26.4333;
4200, 4000, 339406, 694.995, 32.7619, 645.907, 26.2484;
4200, 4100, 318152, 694.995, 29.8846, 594.784, 26.2484;
4200, 4200, 281849, 669.763, 29.8846, 576.623, 26.2484;
4200, 4300, 263986, 626.615, 29.8765, 540.734, 26.2484;
4200, 4400, 249345, 571.569, 28.1454, 500.622, 23.6465;
4200, 4500, 222163, 571.562, 25.137, 470.078, 23.0606;
4200, 4600, 203148, 571.553, 23.2884, 436.939, 22.0517;
4200, 4700, 184584, 536.085, 23.228, 366.889, 20.7734;
4200, 4800, 168953, 498.475, 22.3405, 357.62, 20.3007;
4200, 4900, 149245, 489.395, 22.3405, 336.608, 19.0468;
4200, 5000, 132084, 420.786, 22.3405, 336.608, 18.5485;
4200, 5100, 119535, 393.806, 21.7765, 336.608, 18.5485;
4200, 5200, 107572, 372.346, 20.2032, 320.695, 18.5485;
4200, 5300, 95191.4, 366.322, 19.2747, 297.313, 17.4345;
4200, 5400, 86796.3, 362.411, 18.9954, 297.313, 16.6271;
4200, 5500, 78735.1, 339.913, 18.0382, 266.888, 15.8528;
4200, 5600, 71701.3, 339.913, 18.0382, 266.888, 14.4281;
4200, 5700, 64592.9, 322.466, 17.6897, 261.844, 12.9248;
4200, 5800, 57998.2, 287.027, 16.8687, 229.7, 12.0511;
4200, 5900, 52471.9, 263.43, 16.8687, 216.933, 11.129;
4200, 6000, 47895, 229.918, 16.8687, 185.201, 9.63168;
4200, 6100, 43651.3, 229.918, 16.8687, 185.201, 8.65866;
4200, 6200, 39993.9, 215.533, 16.8687, 185.201, 6.70318;
4200, 6300, 36671.7, 215.533, 15.8258, 173.931, 5.96672;
4200, 6400, 33179.4, 215.533, 15.8258, 173.931, 5.21098;
4200, 6500, 30742.2, 215.533, 14.2547, 173.931, 5.21098;
4200, 6600, 27994.7, 189.118, 14.2547, 173.931, 5.21098;
4200, 6700, 25576.8, 141.549, 13.0828, 159.951, 4.41547;
4200, 6800, 23625.8, 141.549, 12.1508, 159.951, 4.41547;
4200, 6900, 19792, 141.549, 10.6946, 141.357, 4.41547;
4200, 7000, 17941.1, 118.902, 10.6946, 141.357, 4.41547;
4200, 7100, 16851.1, 102.604, 10.6946, 141.357, 3.81047;
4200, 7200, 15293.8, 102.604, 10.6946, 141.357, 3.81047;
4200, 7300, 14128.6, 102.604, 10.6946, 123.482, 3.18976;
4200, 7400, 12384.7, 89.7251, 10.6946, 88.1484, 3.18976;
4200, 7500, 11120.3, 89.7251, 9.19041, 88.1484, 3.18976;
4200, 7600, 10430.1, 89.7251, 9.19041, 70.1347, 3.18976;
4200, 7700, 9934.17, 55.5995, 9.19041, 70.1347, 2.16386;
4200, 7800, 9536.34, 55.5995, 7.07073, 70.1347, 2.16386;
4200, 7900, 8573.41, 55.5995, 7.07073, 70.1347, 2.16386;
4200, 8000, 7900.97, 55.5995, 4.57549, 55.9189, 2.16386;
4200, 8100, 7312.88, 55.5995, 4.57549, 36.3541, 2.16386;
4200, 8200, 6626.99, 55.5995, 4.57549, 18.366, 2.16386;
4200, 8300, 5665.54, 55.5995, 4.57549, 18.366, 2.16386;
4200, 8400, 5372.19, 55.5995, 4.57549, 18.366, 2.16386;
4200, 8500, 4701.44, 55.5995, 3.62171, 18.366, 2.16386;
4200, 8600, 4503.34, 55.5995, 3.62171, 18.366, 2.16386;
4200, 8700, 4014.44, 55.5995, 3.62171, 18.366, 2.16386;
4200, 8800, 3817.58, 55.5995, 1.0358, 18.366, 2.16386;
4200, 8900, 3523.81, 55.5995, 1.0358, 18.366, 1.74197;
4200, 9000, 3325.13, 55.5995, 1.0358, 18.366, 1.74197;
4200, 9100, 2642.69, 55.5995, 1.0358, 18.366, 1.74197;
4200, 9200, 2447.6, 55.5995, 1.0358, 18.366, 1.74197;
4200, 9300, 2155.57, 55.5995, 1.0358, 18.366, 1.74197;
4200, 9400, 2056.3, 55.5995, 1.0358, 0, 1.74197;
4200, 9500, 1764.26, 27.533, 1.0358, 0, 0.872079;
4200, 9600, 1374.23, 27.533, 1.0358, 0, 0.872079;
4200, 9700, 1275.12, 27.533, 1.0358, 0, 0;
4200, 9800, 1272.96, 27.533, 1.0358, 0, 0;
4200, 9900, 1078.44, 27.533, 1.0358, 0, 0;
4200, 10000, 1077.97, 27.533, 1.0358, 0, 0;
4300, 1000, 5.01082e+06, 755.981, 33.2487, 726.872, 29.9028;
4300, 2000, 1.66195e+06, 749.083, 33.2487, 721.904, 29.7234;
4300, 3000, 713437, 742.974, 33.2342, 676.025, 28.4127;
4300, 3100, 660332, 726.72, 33.2342, 662.521, 28.4127;
4300, 3200, 597935, 726.72, 33.2342, 662.521, 28.4127;
4300, 3300, 560952, 726.72, 33.2342, 662.521, 28.0064;
4300, 3400, 524680, 718.602, 33.2342, 662.521, 28.0064;
4300, 3500, 484119, 718.602, 33.2342, 662.521, 27.2693;
4300, 3600, 455158, 717.77, 32.7619, 649.788, 27.1706;
4300, 3700, 422459, 717.77, 32.7619, 649.788, 26.4333;
4300, 3800, 376629, 677.547, 32.7619, 620.356, 26.4333;
4300, 3900, 352075, 677.547, 32.7619, 607.858, 26.4333;
4300, 4000, 328373, 655.401, 32.7619, 584.665, 26.2484;
4300, 4100, 307385, 655.401, 29.8846, 546.189, 26.2484;
4300, 4200, 277968, 630.169, 29.8846, 528.028, 26.2484;
4300, 4300, 260709, 602.265, 29.8765, 515.361, 26.2484;
4300, 4400, 246360, 571.569, 28.1454, 488.094, 23.6465;
4300, 4500, 219372, 571.562, 25.137, 470.078, 23.0606;
4300, 4600, 200552, 571.553, 23.2884, 436.939, 22.0517;
4300, 4700, 182086, 536.085, 23.228, 366.889, 20.7734;
4300, 4800, 166842, 498.475, 22.3405, 357.62, 20.3007;
4300, 4900, 147427, 489.395, 22.3405, 336.608, 19.0468;
4300, 5000, 130834, 420.786, 22.3405, 336.608, 18.5485;
4300, 5100, 118577, 393.806, 21.7765, 336.608, 18.5485;
4300, 5200, 106807, 372.346, 20.2032, 320.695, 18.5485;
4300, 5300, 94718.2, 366.322, 19.2747, 297.313, 17.4345;
4300, 5400, 86420.6, 362.411, 18.9954, 297.313, 16.6271;
4300, 5500, 78359.4, 339.913, 18.0382, 266.888, 15.8528;
4300, 5600, 71325.7, 339.913, 18.0382, 266.888, 14.4281;
4300, 5700, 64217.2, 322.466, 17.6897, 261.844, 12.9248;
4300, 5800, 57622.5, 287.027, 16.8687, 229.7, 12.0511;
4300, 5900, 52470.8, 263.43, 16.8687, 216.933, 11.129;
4300, 6000, 47894, 229.918, 16.8687, 185.201, 9.63168;
4300, 6100, 43650.2, 229.918, 16.8687, 185.201, 8.65866;
4300, 6200, 39992.9, 215.533, 16.8687, 185.201, 6.70318;
4300, 6300, 36670.6, 215.533, 15.8258, 173.931, 5.96672;
4300, 6400, 33178.9, 215.533, 15.8258, 173.931, 5.21098;
4300, 6500, 30741.7, 215.533, 14.2547, 173.931, 5.21098;
4300, 6600, 27994.7, 189.118, 14.2547, 173.931, 5.21098;
4300, 6700, 25576.8, 141.549, 13.0828, 159.951, 4.41547;
4300, 6800, 23625.8, 141.549, 12.1508, 159.951, 4.41547;
4300, 6900, 19792, 141.549, 10.6946, 141.357, 4.41547;
4300, 7000, 17941.1, 118.902, 10.6946, 141.357, 4.41547;
4300, 7100, 16851.1, 102.604, 10.6946, 141.357, 3.81047;
4300, 7200, 15293.8, 102.604, 10.6946, 141.357, 3.81047;
4300, 7300, 14128.6, 102.604, 10.6946, 123.482, 3.18976;
4300, 7400, 12384.7, 89.7251, 10.6946, 88.1484, 3.18976;
4300, 7500, 11120.3, 89.7251, 9.19041, 88.1484, 3.18976;
4300, 7600, 10430.1, 89.7251, 9.19041, 70.1347, 3.18976;
4300, 7700, 9934.17, 55.5995, 9.19041, 70.1347, 2.16386;
4300, 7800, 9536.34, 55.5995, 7.07073, 70.1347, 2.16386;
4300, 7900, 8573.41, 55.5995, 7.07073, 70.1347, 2.16386;
4300, 8000, 7900.97, 55.5995, 4.57549, 55.9189, 2.16386;
4300, 8100, 7312.88, 55.5995, 4.57549, 36.3541, 2.16386;
4300, 8200, 6626.99, 55.5995, 4.57549, 18.366, 2.16386;
4300, 8300, 5665.54, 55.5995, 4.57549, 18.366, 2.16386;
4300, 8400, 5372.19, 55.5995, 4.57549, 18.366, 2.16386;
4300, 8500, 4701.44, 55.5995, 3.62171, 18.366, 2.16386;
4300, 8600, 4503.34, 55.5995, 3.62171, 18.366, 2.16386;
4300, 8700, 4014.44, 55.5995, 3.62171, 18.366, 2.16386;
4300, 8800, 3817.58, 55.5995, 1.0358, 18.366, 2.16386;
4300, 8900, 3523.81, 55.5995, 1.0358, 18.366, 1.74197;
4300, 9000, 3325.13, 55.5995, 1.0358, 18.366, 1.74197;
4300, 9100, 2642.69, 55.5995, 1.0358, 18.366, 1.74197;
4300, 9200, 2447.6, 55.5995, 1.0358, 18.366, 1.74197;
4300, 9300, 2155.57, 55.5995, 1.0358, 18.366, 1.74197;
4300, 9400, 2056.3, 55.5995, 1.0358, 0, 1.74197;
4300, 9500, 1764.26, 27.533, 1.0358, 0, 0.872079;
4300, 9600, 1374.23, 27.533, 1.0358, 0, 0.872079;
4300, 9700, 1275.12, 27.533, 1.0358, 0, 0;
4300, 9800, 1272.96, 27.533, 1.0358, 0, 0;
4300, 9900, 1078.44, 27.533, 1.0358, 0, 0;
4300, 10000, 1077.97, 27.533, 1.0358, 0, 0;
4400, 1000, 4.60497e+06, 745.415, 33.2487, 686.516, 28.8859;
4400, 2000, 1.52866e+06, 738.518, 33.2487, 681.548, 28.8859;
4400, 3000, 664375, 732.409, 33.2342, 635.669, 28.4127;
4400, 3100, 614644, 716.154, 33.2342, 622.165, 28.4127;
4400, 3200, 555816, 716.154, 33.2342, 622.165, 28.4127;
4400, 3300, 520829, 716.154, 33.2342, 622.165, 28.0064;
4400, 3400, 486640, 708.036, 33.2342, 622.165, 28.0064;
4400, 3500, 454938, 708.036, 33.2342, 622.165, 27.2693;
4400, 3600, 427491, 707.204, 32.7619, 622.165, 27.1706;
4400, 3700, 401994, 707.204, 32.7619, 622.165, 26.4333;
4400, 3800, 356987, 666.981, 32.7619, 592.733, 26.4333;
4400, 3900, 332954, 666.981, 32.7619, 580.235, 26.4333;
4400, 4000, 310038, 644.835, 32.7619, 567.71, 26.2484;
4400, 4100, 289439, 644.835, 29.8846, 529.234, 26.2484;
4400, 4200, 267139, 629.263, 29.8846, 522.138, 26.2484;
4400, 4300, 250449, 601.359, 29.8765, 509.471, 26.2484;
4400, 4400, 236295, 570.663, 28.1454, 482.204, 23.6465;
4400, 4500, 216196, 570.656, 25.137, 464.187, 23.0606;
4400, 4600, 197957, 570.647, 23.2884, 431.049, 22.0517;
4400, 4700, 180157, 536.085, 23.228, 360.999, 20.7734;
4400, 4800, 165011, 498.475, 22.3405, 351.73, 20.3007;
4400, 4900, 145595, 489.395, 22.3405, 336.608, 19.0468;
4400, 5000, 129765, 420.786, 22.3405, 336.608, 18.5485;
4400, 5100, 117605, 393.806, 21.7765, 336.608, 18.5485;
4400, 5200, 106030, 372.346, 20.2032, 320.695, 18.5485;
4400, 5300, 94037.9, 366.322, 19.2747, 297.313, 17.4345;
4400, 5400, 85740.4, 362.411, 18.9954, 297.313, 16.6271;
4400, 5500, 77679.7, 339.913, 18.0382, 266.888, 15.8528;
4400, 5600, 70743, 339.913, 18.0382, 266.888, 14.4281;
4400, 5700, 63634.6, 322.466, 17.6897, 261.844, 12.9248;
4400, 5800, 57330.9, 287.027, 16.8687, 229.7, 12.0511;
4400, 5900, 52179.7, 263.43, 16.8687, 216.933, 11.129;
4400, 6000, 47602.9, 229.918, 16.8687, 185.201, 9.63168;
4400, 6100, 43359.1, 229.918, 16.8687, 185.201, 8.65866;
4400, 6200, 39798.8, 215.533, 16.8687, 185.201, 6.70318;
4400, 6300, 36476.6, 215.533, 15.8258, 173.931, 5.96672;
4400, 6400, 33081.9, 215.533, 15.8258, 173.931, 5.21098;
4400, 6500, 30644.7, 215.533, 14.2547, 173.931, 5.21098;
4400, 6600, 27897.6, 189.118, 14.2547, 173.931, 5.21098;
4400, 6700, 25479.8, 141.549, 13.0828, 159.951, 4.41547;
4400, 6800, 23528.8, 141.549, 12.1508, 159.951, 4.41547;
4400, 6900, 19695, 141.549, 10.6946, 141.357, 4.41547;
4400, 7000, 17844, 118.902, 10.6946, 141.357, 4.41547;
4400, 7100, 16754, 102.604, 10.6946, 141.357, 3.81047;
4400, 7200, 15293.8, 102.604, 10.6946, 141.357, 3.81047;
4400, 7300, 14128.6, 102.604, 10.6946, 123.482, 3.18976;
4400, 7400, 12384.7, 89.7251, 10.6946, 88.1484, 3.18976;
4400, 7500, 11120.3, 89.7251, 9.19041, 88.1484, 3.18976;
4400, 7600, 10430.1, 89.7251, 9.19041, 70.1347, 3.18976;
4400, 7700, 9934.17, 55.5995, 9.19041, 70.1347, 2.16386;
4400, 7800, 9536.34, 55.5995, 7.07073, 70.1347, 2.16386;
4400, 7900, 8573.41, 55.5995, 7.07073, 70.1347, 2.16386;
4400, 8000, 7900.97, 55.5995, 4.57549, 55.9189, 2.16386;
4400, 8100, 7312.88, 55.5995, 4.57549, 36.3541, 2.16386;
4400, 8200, 6626.99, 55.5995, 4.57549, 18.366, 2.16386;
4400, 8300, 5665.54, 55.5995, 4.57549, 18.366, 2.16386;
4400, 8400, 5372.19, 55.5995, 4.57549, 18.366, 2.16386;
4400, 8500, 4701.44, 55.5995, 3.62171, 18.366, 2.16386;
4400, 8600, 4503.34, 55.5995, 3.62171, 18.366, 2.16386;
4400, 8700, 4014.44, 55.5995, 3.62171, 18.366, 2.16386;
4400, 8800, 3817.58, 55.5995, 1.0358, 18.366, 2.16386;
4400, 8900, 3523.81, 55.5995, 1.0358, 18.366, 1.74197;
4400, 9000, 3325.13, 55.5995, 1.0358, 18.366, 1.74197;
4400, 9100, 2642.69, 55.5995, 1.0358, 18.366, 1.74197;
4400, 9200, 2447.6, 55.5995, 1.0358, 18.366, 1.74197;
4400, 9300, 2155.57, 55.5995, 1.0358, 18.366, 1.74197;
4400, 9400, 2056.3, 55.5995, 1.0358, 0, 1.74197;
4400, 9500, 1764.26, 27.533, 1.0358, 0, 0.872079;
4400, 9600, 1374.23, 27.533, 1.0358, 0, 0.872079;
4400, 9700, 1275.12, 27.533, 1.0358, 0, 0;
4400, 9800, 1272.96, 27.533, 1.0358, 0, 0;
4400, 9900, 1078.44, 27.533, 1.0358, 0, 0;
4400, 10000, 1077.97, 27.533, 1.0358, 0, 0;
4500, 1000, 4.19661e+06, 666.827, 31.5659, 574.821, 28.4796;
4500, 2000, 1.417e+06, 659.929, 31.5659, 569.852, 28.4796;
4500, 3000, 623526, 653.82, 31.5514, 528.491, 28.0064;
4500, 3100, 576632, 646.7, 31.5514, 514.987, 28.0064;
4500, 3200, 520777, 646.7, 31.5514, 514.987, 28.0064;
4500, 3300, 487761, 646.7, 31.5514, 514.987, 28.0064;
4500, 3400, 456025, 638.582, 31.5514, 514.987, 28.0064;
4500, 3500, 425970, 638.582, 31.5514, 514.987, 27.2693;
4500, 3600, 399432, 637.985, 31.0791, 514.987, 27.1706;
4500, 3700, 375436, 637.985, 31.0791, 514.987, 26.4333;
4500, 3800, 349482, 615.598, 31.0791, 514.987, 26.4333;
4500, 3900, 326503, 615.598, 31.0791, 502.489, 26.4333;
4500, 4000, 304774, 593.451, 31.0791, 489.963, 26.2484;
4500, 4100, 285085, 593.451, 28.2018, 475.96, 26.2484;
4500, 4200, 262980, 591.476, 28.2018, 468.864, 26.2484;
4500, 4300, 246714, 570.663, 28.1937, 456.197, 26.2484;
4500, 4400, 233324, 570.663, 26.9551, 442.807, 23.6465;
4500, 4500, 213454, 570.656, 25.137, 424.79, 23.0606;
4500, 4600, 195604, 570.647, 23.2884, 405.807, 22.0517;
4500, 4700, 178193, 536.085, 23.228, 349.354, 20.7734;
4500, 4800, 163179, 498.475, 22.3405, 340.086, 20.3007;
4500, 4900, 144152, 489.395, 22.3405, 324.964, 19.0468;
4500, 5000, 128891, 420.786, 22.3405, 324.964, 18.5485;
4500, 5100, 116925, 393.806, 21.7765, 324.964, 18.5485;
4500, 5200, 105543, 372.346, 20.2032, 309.05, 18.5485;
4500, 5300, 93648.2, 366.322, 19.2747, 285.669, 17.4345;
4500, 5400, 85350.7, 362.411, 18.9954, 285.669, 16.6271;
4500, 5500, 77484.6, 339.913, 18.0382, 266.888, 15.8528;
4500, 5600, 70644.9, 339.913, 18.0382, 266.888, 14.4281;
4500, 5700, 63536.5, 322.466, 17.6897, 261.844, 12.9248;
4500, 5800, 57233.4, 287.027, 16.8687, 229.7, 12.0511;
4500, 5900, 52082.2, 263.43, 16.8687, 216.933, 11.129;
4500, 6000, 47505.9, 229.918, 16.8687, 185.201, 9.63168;
4500, 6100, 43262.1, 229.918, 16.8687, 185.201, 8.65866;
4500, 6200, 39701.8, 215.533, 16.8687, 185.201, 6.70318;
4500, 6300, 36379.5, 215.533, 15.8258, 173.931, 5.96672;
4500, 6400, 32984.9, 215.533, 15.8258, 173.931, 5.21098;
4500, 6500, 30547.6, 215.533, 14.2547, 173.931, 5.21098;
4500, 6600, 27800.6, 189.118, 14.2547, 173.931, 5.21098;
4500, 6700, 25382.8, 141.549, 13.0828, 159.951, 4.41547;
4500, 6800, 23431.8, 141.549, 12.1508, 159.951, 4.41547;
4500, 6900, 19598, 141.549, 10.6946, 141.357, 4.41547;
4500, 7000, 17747, 118.902, 10.6946, 141.357, 4.41547;
4500, 7100, 16657, 102.604, 10.6946, 141.357, 3.81047;
4500, 7200, 15293.8, 102.604, 10.6946, 141.357, 3.81047;
4500, 7300, 14128.6, 102.604, 10.6946, 123.482, 3.18976;
4500, 7400, 12384.7, 89.7251, 10.6946, 88.1484, 3.18976;
4500, 7500, 11120.3, 89.7251, 9.19041, 88.1484, 3.18976;
4500, 7600, 10430.1, 89.7251, 9.19041, 70.1347, 3.18976;
4500, 7700, 9934.17, 55.5995, 9.19041, 70.1347, 2.16386;
4500, 7800, 9536.34, 55.5995, 7.07073, 70.1347, 2.16386;
4500, 7900, 8573.41, 55.5995, 7.07073, 70.1347, 2.16386;
4500, 8000, 7900.97, 55.5995, 4.57549, 55.9189, 2.16386;
4500, 8100, 7312.88, 55.5995, 4.57549, 36.3541, 2.16386;
4500, 8200, 6626.99, 55.5995, 4.57549, 18.366, 2.16386;
4500, 8300, 5665.54, 55.5995, 4.57549, 18.366, 2.16386;
4500, 8400, 5372.19, 55.5995, 4.57549, 18.366, 2.16386;
4500, 8500, 4701.44, 55.5995, 3.62171, 18.366, 2.16386;
4500, 8600, 4503.34, 55.5995, 3.62171, 18.366, 2.16386;
4500, 8700, 4014.44, 55.5995, 3.62171, 18.366, 2.16386;
4500, 8800, 3817.58, 55.5995, 1.0358, 18.366, 2.16386;
4500, 8900, 3523.81, 55.5995, 1.0358, 18.366, 1.74197;
4500, 9000, 3325.13, 55.5995, 1.0358, 18.366, 1.74197;
4500, 9100, 2642.69, 55.5995, 1.0358, 18.366, 1.74197;
4500, 9200, 2447.6, 55.5995, 1.0358, 18.366, 1.74197;
4500, 9300, 2155.57, 55.5995, 1.0358, 18.366, 1.74197;
4500, 9400, 2056.3, 55.5995, 1.0358, 0, 1.74197;
4500, 9500, 1764.26, 27.533, 1.0358, 0, 0.872079;
4500, 9600, 1374.23, 27.533, 1.0358, 0, 0.872079;
4500, 9700, 1275.12, 27.533, 1.0358, 0, 0;
4500, 9800, 1272.96, 27.533, 1.0358, 0, 0;
4500, 9900, 1078.44, 27.533, 1.0358, 0, 0;
4500, 10000, 1077.97, 27.533, 1.0358, 0, 0;
4600, 1000, 3.84409e+06, 651.738, 31.5659, 569.852, 27.1951;
4600, 2000, 1.30651e+06, 647.9, 31.5659, 569.852, 27.1951;
4600, 3000, 572824, 641.791, 31.5514, 528.491, 26.7218;
4600, 3100, 530586, 634.671, 31.5514, 514.987, 26.7218;
4600, 3200, 494061, 634.671, 31.5514, 514.987, 26.7218;
4600, 3300, 462750, 634.671, 31.5514, 514.987, 26.7218;
4600, 3400, 433167, 634.671, 31.5514, 514.987, 26.7218;
4600, 3500, 405469, 634.671, 31.5514, 514.987, 25.9848;
4600, 3600, 380773, 634.074, 31.0791, 514.987, 25.9848;
4600, 3700, 358035, 634.074, 31.0791, 514.987, 25.2475;
4600, 3800, 333049, 611.687, 31.0791, 514.987, 25.2475;
4600, 3900, 311319, 611.687, 31.0791, 502.489, 25.2475;
4600, 4000, 290694, 589.54, 31.0791, 489.963, 25.0626;
4600, 4100, 271878, 589.54, 28.2018, 475.96, 25.0626;
4600, 4200, 250633, 587.565, 28.2018, 468.864, 25.0626;
4600, 4300, 234888, 566.752, 28.1937, 456.197, 25.0626;
4600, 4400, 222394, 566.752, 26.9551, 442.807, 22.4607;
4600, 4500, 209327, 566.745, 25.137, 424.79, 21.8747;
4600, 4600, 192277, 566.736, 23.2884, 405.807, 21.2818;
4600, 4700, 175254, 532.174, 23.228, 349.354, 20.0034;
4600, 4800, 161197, 494.564, 22.3405, 340.086, 19.9638;
4600, 4900, 142364, 485.484, 22.3405, 324.964, 18.7098;
4600, 5000, 127298, 416.875, 22.3405, 324.964, 18.2115;
4600, 5100, 115429, 389.895, 21.7765, 324.964, 18.2115;
4600, 5200, 104277, 368.435, 20.2032, 309.05, 18.2115;
4600, 5300, 92674.2, 362.411, 19.2747, 285.669, 17.0975;
4600, 5400, 84571.8, 362.411, 18.9954, 285.669, 16.2902;
4600, 5500, 76803.3, 339.913, 18.0382, 266.888, 15.5159;
4600, 5600, 70061.2, 339.913, 18.0382, 266.888, 14.0911;
4600, 5700, 62952.7, 322.466, 17.6897, 261.844, 12.9248;
4600, 5800, 56843.7, 287.027, 16.8687, 229.7, 12.0511;
4600, 5900, 51790, 263.43, 16.8687, 216.933, 11.129;
4600, 6000, 47213.7, 229.918, 16.8687, 185.201, 9.63168;
4600, 6100, 42969.9, 229.918, 16.8687, 185.201, 8.65866;
4600, 6200, 39409.7, 215.533, 16.8687, 185.201, 6.70318;
4600, 6300, 36184.9, 215.533, 15.8258, 173.931, 5.96672;
4600, 6400, 32887.8, 215.533, 15.8258, 173.931, 5.21098;
4600, 6500, 30450.6, 215.533, 14.2547, 173.931, 5.21098;
4600, 6600, 27703.6, 189.118, 14.2547, 173.931, 5.21098;
4600, 6700, 25382.8, 141.549, 13.0828, 159.951, 4.41547;
4600, 6800, 23431.8, 141.549, 12.1508, 159.951, 4.41547;
4600, 6900, 19598, 141.549, 10.6946, 141.357, 4.41547;
4600, 7000, 17747, 118.902, 10.6946, 141.357, 4.41547;
4600, 7100, 16657, 102.604, 10.6946, 141.357, 3.81047;
4600, 7200, 15293.8, 102.604, 10.6946, 141.357, 3.81047;
4600, 7300, 14128.6, 102.604, 10.6946, 123.482, 3.18976;
4600, 7400, 12384.7, 89.7251, 10.6946, 88.1484, 3.18976;
4600, 7500, 11120.3, 89.7251, 9.19041, 88.1484, 3.18976;
4600, 7600, 10430.1, 89.7251, 9.19041, 70.1347, 3.18976;
4600, 7700, 9934.17, 55.5995, 9.19041, 70.1347, 2.16386;
4600, 7800, 9536.34, 55.5995, 7.07073, 70.1347, 2.16386;
4600, 7900, 8573.41, 55.5995, 7.07073, 70.1347, 2.16386;
4600, 8000, 7900.97, 55.5995, 4.57549, 55.9189, 2.16386;
4600, 8100, 7312.88, 55.5995, 4.57549, 36.3541, 2.16386;
4600, 8200, 6626.99, 55.5995, 4.57549, 18.366, 2.16386;
4600, 8300, 5665.54, 55.5995, 4.57549, 18.366, 2.16386;
4600, 8400, 5372.19, 55.5995, 4.57549, 18.366, 2.16386;
4600, 8500, 4701.44, 55.5995, 3.62171, 18.366, 2.16386;
4600, 8600, 4503.34, 55.5995, 3.62171, 18.366, 2.16386;
4600, 8700, 4014.44, 55.5995, 3.62171, 18.366, 2.16386;
4600, 8800, 3817.58, 55.5995, 1.0358, 18.366, 2.16386;
4600, 8900, 3523.81, 55.5995, 1.0358, 18.366, 1.74197;
4600, 9000, 3325.13, 55.5995, 1.0358, 18.366, 1.74197;
4600, 9100, 2642.69, 55.5995, 1.0358, 18.366, 1.74197;
4600, 9200, 2447.6, 55.5995, 1.0358, 18.366, 1.74197;
4600, 9300, 2155.57, 55.5995, 1.0358, 18.366, 1.74197;
4600, 9400, 2056.3, 55.5995, 1.0358, 0, 1.74197;
4600, 9500, 1764.26, 27.533, 1.0358, 0, 0.872079;
4600, 9600, 1374.23, 27.533, 1.0358, 0, 0.872079;
4600, 9700, 1275.12, 27.533, 1.0358, 0, 0;
4600, 9800, 1272.96, 27.533, 1.0358, 0, 0;
4600, 9900, 1078.44, 27.533, 1.0358, 0, 0;
4600, 10000, 1077.97, 27.533, 1.0358, 0, 0;
4700, 1000, 3.55548e+06, 649.031, 29.283, 520.186, 24.2619;
4700, 2000, 1.22404e+06, 645.194, 29.283, 520.186, 24.2619;
4700, 3000, 544255, 641.791, 29.2684, 478.825, 23.7887;
4700, 3100, 504325, 634.671, 29.2684, 465.321, 23.7887;
4700, 3200, 469639, 634.671, 29.2684, 465.321, 23.7887;
4700, 3300, 440262, 634.671, 29.2684, 465.321, 23.7887;
4700, 3400, 412528, 634.671, 29.2684, 465.321, 23.7887;
4700, 3500, 386063, 634.671, 29.2684, 465.321, 23.0516;
4700, 3600, 362421, 634.074, 28.7961, 465.321, 23.0516;
4700, 3700, 340566, 634.074, 28.7961, 465.321, 22.3143;
4700, 3800, 316644, 611.687, 28.7961, 465.321, 22.3143;
4700, 3900, 295508, 611.687, 28.7961, 452.823, 22.3143;
4700, 4000, 276215, 589.54, 28.7961, 440.297, 22.1295;
4700, 4100, 258525, 589.54, 25.9188, 440.297, 22.1295;
4700, 4200, 237776, 587.565, 25.9188, 433.201, 22.1295;
4700, 4300, 222456, 566.752, 25.9107, 420.534, 22.1295;
4700, 4400, 211052, 566.752, 25.9107, 407.144, 21.4284;
4700, 4500, 198957, 566.745, 24.0926, 402.789, 21.0087;
4700, 4600, 182489, 566.736, 22.8794, 383.807, 20.4158;
4700, 4700, 165951, 532.174, 22.8794, 327.354, 19.1375;
4700, 4800, 152282, 494.564, 21.9919, 318.085, 19.0978;
4700, 4900, 140349, 485.484, 21.9919, 302.963, 18.7098;
4700, 5000, 125672, 416.875, 21.9919, 302.963, 18.2115;
4700, 5100, 113901, 389.895, 21.4279, 302.963, 18.2115;
4700, 5200, 103221, 368.435, 19.8546, 287.05, 18.2115;
4700, 5300, 91909.4, 362.411, 18.9261, 271.688, 17.0975;
4700, 5400, 83807, 362.411, 18.6469, 271.688, 16.2902;
4700, 5500, 76039.6, 339.913, 17.6897, 252.907, 15.5159;
4700, 5600, 69297.4, 339.913, 17.6897, 252.907, 14.0911;
4700, 5700, 62189.5, 322.466, 17.6897, 247.864, 12.9248;
4700, 5800, 56177.5, 287.027, 16.8687, 215.719, 12.0511;
4700, 5900, 51123.8, 263.43, 16.8687, 202.953, 11.129;
4700, 6000, 46644.6, 229.918, 16.8687, 171.22, 9.63168;
4700, 6100, 42400.8, 229.918, 16.8687, 171.22, 8.65866;
4700, 6200, 38937.5, 215.533, 16.8687, 171.22, 6.70318;
4700, 6300, 36184.4, 215.533, 15.8258, 159.951, 5.96672;
