// x, y, n_BG, n_sig0, n_sig1, n_sig2, n_sig3 
3000, 3100, 3.08645e+06, 336.646, 23.4081, 151.556, 11.1048;
3000, 3200, 2.71538e+06, 306.972, 22.4771, 138.127, 10.7387;
3000, 3300, 2.40781e+06, 284.461, 20.4821, 127.256, 10.1286;
3000, 3400, 2.12421e+06, 265.019, 18.8861, 117.024, 9.70145;
3000, 3500, 1.84074e+06, 248.647, 17.5561, 108.071, 9.03028;
3000, 3600, 1.56827e+06, 229.206, 16.4921, 101.677, 8.2981;
3000, 3700, 1.38176e+06, 210.787, 15.4281, 98.4792, 7.68794;
3000, 3800, 1.22307e+06, 187.253, 14.3641, 90.8055, 7.5049;
3000, 3900, 1.05517e+06, 166.788, 13.3001, 78.6554, 6.95576;
3000, 4000, 926333, 157.579, 12.9011, 72.9002, 6.46763;
3100, 100, 2.55594e+08, 459.435, 28.4621, 214.864, 13.2403;
3100, 200, 2.08509e+08, 458.411, 28.4621, 214.864, 13.2403;
3100, 300, 1.4226e+08, 458.411, 28.4621, 214.224, 13.2403;
3100, 400, 1.16298e+08, 458.411, 28.4621, 214.224, 13.1793;
3100, 500, 9.6048e+07, 458.411, 28.3291, 212.945, 13.1793;
3100, 600, 8.04669e+07, 458.411, 28.3291, 212.945, 13.1793;
3100, 700, 6.73506e+07, 457.388, 28.1961, 211.666, 13.1793;
3100, 800, 5.67696e+07, 456.365, 28.1961, 211.027, 13.1183;
3100, 900, 4.81304e+07, 455.342, 28.1961, 210.387, 13.0573;
3100, 1000, 4.09581e+07, 454.318, 28.1961, 209.748, 13.0573;
3100, 1100, 3.52491e+07, 452.272, 28.1961, 207.19, 13.0573;
3100, 1200, 3.0636e+07, 451.249, 28.1961, 205.272, 12.9963;
3100, 1300, 2.67106e+07, 449.202, 28.1961, 201.435, 12.9353;
3100, 1400, 2.34331e+07, 447.156, 27.9301, 198.237, 12.8743;
3100, 1500, 2.06793e+07, 445.109, 27.7971, 196.958, 12.8743;
3100, 1600, 1.81829e+07, 437.946, 27.6641, 195.679, 12.8743;
3100, 1700, 1.60329e+07, 430.784, 27.5311, 195.04, 12.8132;
3100, 1800, 1.4311e+07, 427.714, 27.2651, 193.761, 12.7522;
3100, 1900, 1.26467e+07, 423.621, 26.9991, 191.203, 12.6912;
3100, 2000, 1.09789e+07, 417.482, 26.8661, 187.366, 12.6302;
3100, 2100, 9.79424e+06, 411.342, 26.7331, 184.808, 12.5082;
3100, 2200, 8.62352e+06, 406.226, 26.6001, 182.25, 12.4471;
3100, 2300, 7.72142e+06, 399.063, 26.2011, 180.332, 12.3861;
3100, 2400, 6.78158e+06, 394.97, 25.8021, 179.693, 12.2641;
3100, 2500, 6.02064e+06, 385.761, 25.6691, 176.495, 12.02;
3100, 2600, 5.3374e+06, 376.552, 25.2701, 171.379, 11.837;
3100, 2700, 4.76632e+06, 367.343, 25.1371, 168.821, 11.6539;
3100, 2800, 4.25474e+06, 356.087, 24.7381, 164.345, 11.5319;
3100, 2900, 3.77967e+06, 344.832, 23.6741, 159.229, 11.2879;
3100, 3000, 3.38252e+06, 335.623, 23.0091, 151.556, 11.1658;
3100, 3100, 2.98312e+06, 321.297, 22.2111, 143.882, 10.8607;
3100, 3200, 2.63302e+06, 295.716, 21.8121, 132.371, 10.5557;
3100, 3300, 2.34004e+06, 274.228, 20.0831, 122.14, 10.0065;
3100, 3400, 2.07138e+06, 256.833, 18.6201, 111.908, 9.57942;
3100, 3500, 1.79554e+06, 240.461, 17.2901, 104.234, 8.90825;
3100, 3600, 1.54133e+06, 223.066, 16.2261, 98.4792, 8.17607;
3100, 3700, 1.35548e+06, 205.671, 15.1621, 95.9213, 7.56591;
3100, 3800, 1.21136e+06, 182.137, 14.0981, 88.887, 7.38287;
3100, 3900, 1.05068e+06, 163.718, 13.0341, 76.737, 6.83373;
3100, 4000, 922707, 155.532, 12.6351, 72.2607, 6.3456;
3200, 100, 2.28261e+08, 421.575, 25.6691, 188.645, 11.715;
3200, 200, 1.87711e+08, 420.551, 25.6691, 188.645, 11.715;
3200, 300, 1.26078e+08, 420.551, 25.6691, 188.006, 11.715;
3200, 400, 1.03499e+08, 420.551, 25.6691, 188.006, 11.6539;
3200, 500, 8.58811e+07, 420.551, 25.5361, 188.006, 11.6539;
3200, 600, 7.21384e+07, 420.551, 25.5361, 188.006, 11.6539;
3200, 700, 6.05194e+07, 419.528, 25.5361, 187.366, 11.6539;
3200, 800, 5.10889e+07, 418.505, 25.5361, 187.366, 11.5929;
3200, 900, 4.35177e+07, 417.482, 25.5361, 186.727, 11.5319;
3200, 1000, 3.71278e+07, 416.458, 25.5361, 186.087, 11.5319;
3200, 1100, 3.20677e+07, 414.412, 25.5361, 183.529, 11.5319;
3200, 1200, 2.79117e+07, 413.389, 25.5361, 182.25, 11.4709;
3200, 1300, 2.44286e+07, 411.342, 25.5361, 178.414, 11.4099;
3200, 1400, 2.15027e+07, 409.296, 25.2701, 175.856, 11.4099;
3200, 1500, 1.90384e+07, 407.249, 25.1371, 174.577, 11.4099;
3200, 1600, 1.67599e+07, 401.11, 25.0041, 173.298, 11.4099;
3200, 1700, 1.48518e+07, 393.947, 24.8711, 172.658, 11.4099;
3200, 1800, 1.32759e+07, 391.901, 24.6051, 171.379, 11.3489;
3200, 1900, 1.17481e+07, 388.831, 24.3391, 170.1, 11.2879;
3200, 2000, 1.02181e+07, 382.692, 24.2061, 166.903, 11.2268;
3200, 2100, 9.1284e+06, 376.552, 24.0731, 164.985, 11.1048;
3200, 2200, 8.07416e+06, 371.436, 23.9401, 163.066, 11.0438;
3200, 2300, 7.21963e+06, 367.343, 23.5411, 161.148, 11.0438;
3200, 2400, 6.37526e+06, 365.296, 23.1421, 160.508, 10.9828;
3200, 2500, 5.65367e+06, 359.157, 23.0091, 157.311, 10.7997;
3200, 2600, 5.0033e+06, 350.971, 23.0091, 153.474, 10.7387;
3200, 2700, 4.46442e+06, 343.808, 22.8761, 151.556, 10.6777;
3200, 2800, 3.98265e+06, 333.576, 22.4771, 147.079, 10.5557;
3200, 2900, 3.53921e+06, 323.344, 21.6791, 143.242, 10.3726;
3200, 3000, 3.16388e+06, 315.158, 21.0141, 139.406, 10.2506;
3200, 3100, 2.82655e+06, 304.925, 20.3491, 133.65, 9.94551;
3200, 3200, 2.5302e+06, 284.461, 19.9501, 123.419, 9.70145;
3200, 3300, 2.25178e+06, 263.996, 18.8861, 115.745, 9.27434;
3200, 3400, 2.01e+06, 248.647, 17.6891, 105.513, 8.96927;
3200, 3500, 1.75297e+06, 234.322, 16.6251, 99.7581, 8.2981;
3200, 3600, 1.51732e+06, 217.95, 15.5611, 94.0028, 7.80997;
3200, 3700, 1.33319e+06, 200.555, 14.6301, 91.4449, 7.26084;
3200, 3800, 1.18944e+06, 178.044, 13.8321, 85.6897, 7.07779;
3200, 3900, 1.02912e+06, 159.625, 12.7681, 75.4581, 6.58967;
3200, 4000, 902142, 151.439, 12.3691, 70.9817, 6.10154;
3300, 100, 2.03784e+08, 378.599, 24.4721, 170.1, 10.6167;
3300, 200, 1.68793e+08, 377.575, 24.4721, 170.1, 10.6167;
3300, 300, 1.1119e+08, 377.575, 24.4721, 169.461, 10.6167;
3300, 400, 9.14905e+07, 377.575, 24.4721, 169.461, 10.5557;
3300, 500, 7.61702e+07, 377.575, 24.3391, 169.461, 10.5557;
3300, 600, 6.41495e+07, 377.575, 24.3391, 169.461, 10.5557;
3300, 700, 5.37905e+07, 377.575, 24.3391, 168.821, 10.5557;
3300, 800, 4.57177e+07, 376.552, 24.3391, 168.821, 10.4947;
3300, 900, 3.92137e+07, 376.552, 24.3391, 168.182, 10.4336;
3300, 1000, 3.34774e+07, 375.529, 24.3391, 167.542, 10.4336;
3300, 1100, 2.90443e+07, 373.482, 24.3391, 165.624, 10.4336;
3300, 1200, 2.53199e+07, 372.459, 24.3391, 164.345, 10.3726;
3300, 1300, 2.21806e+07, 370.413, 24.3391, 161.787, 10.3726;
3300, 1400, 1.95523e+07, 369.389, 24.0731, 159.229, 10.3726;
3300, 1500, 1.73244e+07, 368.366, 23.9401, 157.95, 10.3726;
3300, 1600, 1.53028e+07, 362.227, 23.8071, 156.671, 10.3726;
3300, 1700, 1.35851e+07, 356.087, 23.6741, 156.032, 10.3726;
3300, 1800, 1.21637e+07, 354.041, 23.4081, 155.392, 10.3116;
3300, 1900, 1.07675e+07, 350.971, 23.1421, 154.753, 10.2506;
3300, 2000, 9.62774e+06, 345.855, 23.1421, 151.556, 10.1896;
3300, 2100, 8.62524e+06, 341.762, 23.0091, 149.637, 10.1896;
3300, 2200, 7.65229e+06, 337.669, 22.8761, 148.358, 10.1896;
3300, 2300, 6.86593e+06, 333.576, 22.4771, 147.079, 10.1896;
3300, 2400, 6.08023e+06, 331.53, 22.2111, 146.44, 10.1286;
3300, 2500, 5.42129e+06, 326.413, 22.0781, 143.882, 9.94551;
3300, 2600, 4.81204e+06, 319.251, 22.0781, 140.045, 9.8845;
3300, 2700, 4.30398e+06, 314.135, 21.9451, 138.766, 9.8845;
3300, 2800, 3.88073e+06, 305.949, 21.5461, 134.929, 9.76247;
3300, 2900, 3.4533e+06, 298.786, 20.7481, 131.092, 9.57942;
3300, 3000, 3.09022e+06, 290.6, 20.0831, 127.256, 9.51841;
3300, 3100, 2.78225e+06, 282.414, 19.4181, 122.14, 9.33536;
3300, 3200, 2.48886e+06, 265.019, 19.1521, 116.384, 9.21333;
3300, 3300, 2.21913e+06, 252.74, 18.2211, 108.711, 8.96927;
3300, 3400, 1.98648e+06, 241.485, 17.0241, 100.398, 8.78622;
3300, 3500, 1.73063e+06, 230.229, 16.0931, 96.5607, 8.17607;
3300, 3600, 1.50228e+06, 214.88, 15.1621, 91.4449, 7.68794;
3300, 3700, 1.32641e+06, 198.508, 14.3641, 88.887, 7.1388;
3300, 3800, 1.18294e+06, 175.997, 13.5661, 84.4107, 6.95576;
3300, 3900, 1.02341e+06, 157.579, 12.5021, 74.1791, 6.46763;
3300, 4000, 897336, 149.393, 12.1031, 69.7028, 5.97951;
3400, 100, 1.83456e+08, 336.646, 22.0781, 154.753, 9.70145;
3400, 200, 1.53158e+08, 336.646, 22.0781, 154.753, 9.70145;
3400, 300, 9.92241e+07, 336.646, 22.0781, 154.113, 9.70145;
3400, 400, 8.19581e+07, 336.646, 22.0781, 154.113, 9.64044;
3400, 500, 6.84641e+07, 336.646, 21.9451, 154.113, 9.64044;
3400, 600, 5.79319e+07, 336.646, 21.9451, 154.113, 9.64044;
3400, 700, 4.87444e+07, 336.646, 21.9451, 153.474, 9.64044;
3400, 800, 4.1521e+07, 335.623, 21.9451, 153.474, 9.57942;
3400, 900, 3.57649e+07, 335.623, 21.9451, 152.835, 9.57942;
3400, 1000, 3.05593e+07, 334.599, 21.9451, 152.195, 9.57942;
3400, 1100, 2.65874e+07, 332.553, 21.9451, 150.277, 9.57942;
3400, 1200, 2.32225e+07, 331.53, 21.9451, 148.998, 9.51841;
3400, 1300, 2.0435e+07, 329.483, 21.9451, 147.079, 9.51841;
3400, 1400, 1.80307e+07, 329.483, 21.8121, 144.521, 9.51841;
3400, 1500, 1.5997e+07, 328.46, 21.6791, 143.882, 9.51841;
3400, 1600, 1.41646e+07, 323.344, 21.5461, 142.603, 9.51841;
3400, 1700, 1.26129e+07, 320.274, 21.4131, 141.963, 9.51841;
3400, 1800, 1.13086e+07, 318.227, 21.1471, 141.324, 9.45739;
3400, 1900, 1.00627e+07, 315.158, 20.8811, 141.324, 9.45739;
3400, 2000, 8.99772e+06, 311.065, 20.8811, 138.766, 9.39637;
3400, 2100, 8.09443e+06, 307.995, 20.7481, 136.848, 9.39637;
3400, 2200, 7.21737e+06, 303.902, 20.7481, 136.208, 9.39637;
3400, 2300, 6.48528e+06, 299.809, 20.3491, 135.569, 9.39637;
3400, 2400, 5.75426e+06, 298.786, 20.3491, 134.929, 9.33536;
3400, 2500, 5.13527e+06, 294.693, 20.3491, 132.371, 9.15231;
3400, 2600, 4.56479e+06, 287.53, 20.3491, 129.174, 9.0913;
3400, 2700, 4.09637e+06, 283.437, 20.2161, 127.895, 9.0913;
3400, 2800, 3.70373e+06, 277.298, 19.8171, 124.058, 9.0913;
3400, 2900, 3.29927e+06, 271.158, 19.0191, 121.5, 8.90825;
3400, 3000, 2.95679e+06, 263.996, 18.6201, 118.303, 8.90825;
3400, 3100, 2.65914e+06, 258.88, 18.0881, 113.827, 8.72521;
3400, 3200, 2.39916e+06, 243.531, 17.8221, 109.35, 8.60317;
3400, 3300, 2.15033e+06, 234.322, 17.1571, 103.595, 8.48114;
3400, 3400, 1.9365e+06, 229.206, 16.4921, 98.4792, 8.35911;
3400, 3500, 1.71486e+06, 218.973, 15.8271, 95.2818, 7.80997;
3400, 3600, 1.48833e+06, 205.671, 15.0291, 90.166, 7.44388;
3400, 3700, 1.31427e+06, 190.323, 14.2311, 87.6081, 6.95576;
3400, 3800, 1.17222e+06, 168.835, 13.4331, 83.1318, 6.83373;
3400, 3900, 1.01985e+06, 152.463, 12.3691, 73.5396, 6.3456;
3400, 4000, 894211, 144.277, 11.9701, 69.0633, 5.85748;
3500, 100, 1.65466e+08, 301.856, 20.0831, 137.487, 9.15231;
3500, 200, 1.39165e+08, 301.856, 20.0831, 137.487, 9.15231;
3500, 300, 8.84107e+07, 301.856, 20.0831, 137.487, 9.15231;
3500, 400, 7.3382e+07, 301.856, 20.0831, 137.487, 9.0913;
3500, 500, 6.16061e+07, 301.856, 20.0831, 137.487, 9.0913;
3500, 600, 5.23098e+07, 301.856, 20.0831, 137.487, 9.0913;
3500, 700, 4.40472e+07, 301.856, 20.0831, 136.848, 9.0913;
3500, 800, 3.76247e+07, 300.832, 20.0831, 136.848, 9.03028;
3500, 900, 3.25154e+07, 300.832, 20.0831, 136.208, 9.03028;
3500, 1000, 2.77991e+07, 299.809, 20.0831, 135.569, 9.03028;
3500, 1100, 2.42145e+07, 297.763, 20.0831, 133.65, 9.03028;
3500, 1200, 2.11717e+07, 296.739, 20.0831, 132.371, 9.03028;
3500, 1300, 1.86588e+07, 294.693, 20.0831, 130.453, 9.03028;
3500, 1400, 1.64582e+07, 294.693, 19.9501, 127.895, 9.03028;
3500, 1500, 1.46564e+07, 293.67, 19.8171, 127.256, 9.03028;
3500, 1600, 1.29759e+07, 288.554, 19.8171, 126.616, 9.03028;
3500, 1700, 1.15919e+07, 286.507, 19.6841, 125.977, 9.03028;
3500, 1800, 1.03952e+07, 284.461, 19.5511, 125.337, 8.96927;
3500, 1900, 9.24652e+06, 281.391, 19.4181, 125.337, 8.96927;
3500, 2000, 8.2839e+06, 278.321, 19.4181, 124.058, 8.90825;
3500, 2100, 7.46828e+06, 276.275, 19.2851, 122.14, 8.90825;
3500, 2200, 6.66005e+06, 272.182, 19.2851, 121.5, 8.90825;
3500, 2300, 5.99618e+06, 269.112, 18.8861, 120.861, 8.90825;
3500, 2400, 5.35803e+06, 269.112, 18.8861, 120.221, 8.84724;
3500, 2500, 4.79456e+06, 266.042, 18.8861, 118.303, 8.72521;
3500, 2600, 4.28951e+06, 259.903, 18.8861, 116.384, 8.66419;
3500, 2700, 3.85481e+06, 255.81, 18.7531, 115.106, 8.66419;
3500, 2800, 3.49354e+06, 251.717, 18.4871, 111.269, 8.66419;
3500, 2900, 3.14712e+06, 246.601, 17.6891, 108.711, 8.48114;
3500, 3000, 2.81141e+06, 241.485, 17.4231, 106.792, 8.48114;
3500, 3100, 2.5314e+06, 236.368, 16.8911, 103.595, 8.35911;
3500, 3200, 2.29301e+06, 224.089, 16.7581, 100.398, 8.2981;
3500, 3300, 2.06667e+06, 216.927, 16.2261, 95.2818, 8.17607;
3500, 3400, 1.86747e+06, 214.88, 15.6941, 92.7239, 8.05404;
3500, 3500, 1.68563e+06, 205.671, 15.2951, 90.8055, 7.56591;
3500, 3600, 1.46685e+06, 195.439, 14.4971, 85.6897, 7.26084;
3500, 3700, 1.30021e+06, 182.137, 13.6991, 83.1318, 6.77271;
3500, 3800, 1.15884e+06, 161.672, 13.0341, 79.2949, 6.65068;
3500, 3900, 1.00758e+06, 146.323, 11.9701, 71.6212, 6.16256;
3500, 4000, 888710, 138.137, 11.5711, 67.7844, 5.73545;
3600, 100, 1.49853e+08, 268.089, 19.5511, 120.861, 8.66419;
3600, 200, 1.26896e+08, 268.089, 19.5511, 120.861, 8.66419;
3600, 300, 7.86663e+07, 268.089, 19.5511, 120.861, 8.66419;
3600, 400, 6.54297e+07, 268.089, 19.5511, 120.861, 8.60317;
3600, 500, 5.50457e+07, 268.089, 19.5511, 120.861, 8.60317;
3600, 600, 4.6847e+07, 268.089, 19.5511, 120.861, 8.60317;
3600, 700, 3.94717e+07, 268.089, 19.5511, 120.861, 8.60317;
3600, 800, 3.37556e+07, 267.065, 19.5511, 120.861, 8.54216;
3600, 900, 2.91755e+07, 267.065, 19.5511, 120.221, 8.54216;
3600, 1000, 2.52299e+07, 267.065, 19.5511, 119.582, 8.54216;
3600, 1100, 2.20096e+07, 266.042, 19.5511, 118.303, 8.54216;
3600, 1200, 1.92472e+07, 265.019, 19.5511, 117.024, 8.54216;
3600, 1300, 1.69663e+07, 262.973, 19.5511, 115.106, 8.54216;
3600, 1400, 1.49772e+07, 262.973, 19.4181, 112.548, 8.54216;
3600, 1500, 1.3374e+07, 261.949, 19.2851, 111.908, 8.54216;
3600, 1600, 1.19025e+07, 256.833, 19.2851, 111.269, 8.54216;
3600, 1700, 1.06472e+07, 254.787, 19.1521, 111.269, 8.54216;
3600, 1800, 9.55832e+06, 253.763, 19.0191, 110.629, 8.54216;
3600, 1900, 8.55478e+06, 251.717, 18.8861, 110.629, 8.54216;
3600, 2000, 7.67109e+06, 248.647, 18.8861, 109.99, 8.48114;
3600, 2100, 6.91074e+06, 247.624, 18.8861, 108.711, 8.48114;
3600, 2200, 6.17032e+06, 244.554, 18.8861, 108.071, 8.48114;
3600, 2300, 5.54909e+06, 241.485, 18.4871, 107.432, 8.48114;
3600, 2400, 4.94404e+06, 241.485, 18.4871, 107.432, 8.42013;
3600, 2500, 4.42965e+06, 239.438, 18.4871, 105.513, 8.35911;
3600, 2600, 3.99026e+06, 235.345, 18.4871, 103.595, 8.2981;
3600, 2700, 3.58868e+06, 231.252, 18.3541, 102.316, 8.2981;
3600, 2800, 3.24194e+06, 227.159, 18.0881, 99.7581, 8.2981;
3600, 2900, 2.94548e+06, 223.066, 17.2901, 97.8397, 8.11505;
3600, 3000, 2.63541e+06, 217.95, 17.0241, 96.5607, 8.11505;
3600, 3100, 2.38315e+06, 213.857, 16.6251, 93.3634, 7.99302;
3600, 3200, 2.15009e+06, 202.601, 16.4921, 90.8055, 7.99302;
3600, 3300, 1.96094e+06, 196.462, 15.9601, 87.6081, 7.87099;
3600, 3400, 1.78403e+06, 195.439, 15.4281, 86.9686, 7.74896;
3600, 3500, 1.62766e+06, 189.299, 15.0291, 85.0502, 7.26084;
3600, 3600, 1.42857e+06, 182.137, 14.3641, 80.5739, 7.01677;
3600, 3700, 1.29275e+06, 170.881, 13.5661, 79.2949, 6.58967;
3600, 3800, 1.1522e+06, 152.463, 12.9011, 76.737, 6.46763;
3600, 3900, 1.00191e+06, 139.161, 11.8371, 70.9817, 6.04053;
3600, 4000, 883880, 131.998, 11.4381, 67.1449, 5.73545;
3700, 100, 1.36364e+08, 235.345, 17.8221, 107.432, 7.99302;
3700, 200, 1.16373e+08, 235.345, 17.8221, 107.432, 7.99302;
3700, 300, 7.02409e+07, 235.345, 17.8221, 107.432, 7.99302;
3700, 400, 5.85791e+07, 235.345, 17.8221, 107.432, 7.932;
3700, 500, 4.94145e+07, 235.345, 17.8221, 107.432, 7.932;
3700, 600, 4.21774e+07, 235.345, 17.8221, 107.432, 7.932;
3700, 700, 3.55921e+07, 235.345, 17.8221, 107.432, 7.932;
3700, 800, 3.05379e+07, 234.322, 17.8221, 107.432, 7.932;
3700, 900, 2.64395e+07, 234.322, 17.8221, 107.432, 7.932;
3700, 1000, 2.2907e+07, 234.322, 17.8221, 106.792, 7.932;
3700, 1100, 2.0064e+07, 233.299, 17.8221, 105.513, 7.932;
3700, 1200, 1.76148e+07, 232.275, 17.8221, 104.234, 7.932;
3700, 1300, 1.55676e+07, 231.252, 17.8221, 102.316, 7.932;
3700, 1400, 1.37604e+07, 231.252, 17.6891, 99.7581, 7.932;
3700, 1500, 1.23031e+07, 231.252, 17.5561, 99.1186, 7.932;
3700, 1600, 1.09789e+07, 229.206, 17.5561, 98.4792, 7.932;
3700, 1700, 9.82846e+06, 227.159, 17.4231, 98.4792, 7.932;
3700, 1800, 8.82742e+06, 226.136, 17.2901, 97.8397, 7.932;
3700, 1900, 7.89919e+06, 224.089, 17.1571, 97.8397, 7.932;
3700, 2000, 7.09524e+06, 221.02, 17.1571, 97.2002, 7.87099;
3700, 2100, 6.41279e+06, 219.996, 17.1571, 95.9213, 7.87099;
3700, 2200, 5.74003e+06, 216.927, 17.1571, 95.2818, 7.87099;
3700, 2300, 5.18227e+06, 213.857, 16.8911, 94.6423, 7.87099;
3700, 2400, 4.62682e+06, 213.857, 16.8911, 94.6423, 7.80997;
3700, 2500, 4.16236e+06, 212.834, 16.8911, 92.7239, 7.74896;
3700, 2600, 3.74616e+06, 208.741, 16.8911, 91.4449, 7.68794;
3700, 2700, 3.4017e+06, 207.718, 16.7581, 90.166, 7.68794;
3700, 2800, 3.08695e+06, 203.625, 16.4921, 88.2476, 7.68794;
3700, 2900, 2.79993e+06, 199.532, 15.9601, 87.6081, 7.5049;
3700, 3000, 2.51621e+06, 196.462, 15.6941, 86.9686, 7.5049;
3700, 3100, 2.29253e+06, 194.415, 15.4281, 85.0502, 7.44388;
3700, 3200, 2.07364e+06, 185.206, 15.4281, 83.1318, 7.44388;
3700, 3300, 1.90429e+06, 180.09, 14.8961, 79.9344, 7.32185;
3700, 3400, 1.7355e+06, 179.067, 14.3641, 79.9344, 7.19982;
3700, 3500, 1.58745e+06, 173.951, 14.0981, 79.9344, 6.89474;
3700, 3600, 1.39717e+06, 167.811, 13.6991, 78.016, 6.65068;
3700, 3700, 1.26848e+06, 162.695, 13.1671, 76.737, 6.22357;
3700, 3800, 1.12904e+06, 146.323, 12.5021, 74.1791, 6.10154;
3700, 3900, 980471, 134.044, 11.4381, 70.3423, 5.79646;
3700, 4000, 869979, 126.882, 11.1721, 66.5054, 5.49139;
3800, 100, 1.24691e+08, 214.88, 16.7581, 100.398, 7.38287;
3800, 200, 1.07333e+08, 214.88, 16.7581, 100.398, 7.38287;
3800, 300, 6.29933e+07, 214.88, 16.7581, 100.398, 7.38287;
3800, 400, 5.26444e+07, 214.88, 16.7581, 100.398, 7.32185;
3800, 500, 4.45198e+07, 214.88, 16.7581, 100.398, 7.32185;
3800, 600, 3.80971e+07, 214.88, 16.7581, 100.398, 7.32185;
3800, 700, 3.21576e+07, 214.88, 16.7581, 100.398, 7.32185;
3800, 800, 2.77192e+07, 213.857, 16.7581, 100.398, 7.32185;
3800, 900, 2.40622e+07, 213.857, 16.7581, 100.398, 7.32185;
3800, 1000, 2.09098e+07, 213.857, 16.7581, 99.7581, 7.32185;
3800, 1100, 1.83699e+07, 212.834, 16.7581, 98.4792, 7.32185;
3800, 1200, 1.61637e+07, 211.811, 16.7581, 97.2002, 7.32185;
3800, 1300, 1.42974e+07, 210.787, 16.7581, 95.2818, 7.32185;
3800, 1400, 1.26454e+07, 210.787, 16.6251, 92.7239, 7.32185;
3800, 1500, 1.13142e+07, 210.787, 16.4921, 92.0844, 7.32185;
3800, 1600, 1.01213e+07, 208.741, 16.4921, 91.4449, 7.32185;
3800, 1700, 9.0751e+06, 207.718, 16.3591, 91.4449, 7.32185;
3800, 1800, 8.1732e+06, 206.694, 16.2261, 90.8055, 7.32185;
3800, 1900, 7.32983e+06, 204.648, 16.0931, 90.8055, 7.32185;
3800, 2000, 6.58525e+06, 201.578, 16.0931, 90.166, 7.26084;
3800, 2100, 5.95116e+06, 200.555, 16.0931, 88.887, 7.26084;
3800, 2200, 5.32227e+06, 197.485, 16.0931, 88.2476, 7.26084;
3800, 2300, 4.822e+06, 195.439, 15.8271, 87.6081, 7.26084;
3800, 2400, 4.33321e+06, 195.439, 15.8271, 87.6081, 7.19982;
3800, 2500, 3.89178e+06, 194.415, 15.8271, 86.3291, 7.1388;
3800, 2600, 3.49995e+06, 190.323, 15.8271, 85.6897, 7.07779;
3800, 2700, 3.18045e+06, 189.299, 15.6941, 84.4107, 7.07779;
3800, 2800, 2.89145e+06, 185.206, 15.5611, 82.4923, 7.07779;
3800, 2900, 2.62336e+06, 184.183, 15.0291, 82.4923, 6.95576;
3800, 3000, 2.3452e+06, 182.137, 14.7631, 81.8528, 6.95576;
3800, 3100, 2.12951e+06, 180.09, 14.4971, 79.9344, 6.89474;
3800, 3200, 1.91593e+06, 170.881, 14.4971, 79.2949, 6.89474;
3800, 3300, 1.75416e+06, 166.788, 13.9651, 76.737, 6.77271;
3800, 3400, 1.61246e+06, 165.765, 13.4331, 76.737, 6.7117;
3800, 3500, 1.47342e+06, 161.672, 13.1671, 76.737, 6.46763;
3800, 3600, 1.31969e+06, 157.579, 12.9011, 76.0975, 6.28459;
3800, 3700, 1.21783e+06, 153.486, 12.5021, 74.8186, 5.9185;
3800, 3800, 1.09885e+06, 140.184, 12.2361, 72.2607, 5.79646;
3800, 3900, 950770, 128.928, 11.3051, 69.0633, 5.61342;
3800, 4000, 847967, 123.812, 11.0391, 65.2265, 5.30834;
3900, 100, 1.14437e+08, 190.323, 15.6941, 88.887, 7.01677;
3900, 200, 9.92924e+07, 190.323, 15.6941, 88.887, 7.01677;
3900, 300, 5.66532e+07, 190.323, 15.6941, 88.887, 7.01677;
3900, 400, 4.75007e+07, 190.323, 15.6941, 88.887, 6.95576;
3900, 500, 4.02697e+07, 190.323, 15.6941, 88.887, 6.95576;
3900, 600, 3.45324e+07, 190.323, 15.6941, 88.887, 6.95576;
3900, 700, 2.92113e+07, 190.323, 15.6941, 88.887, 6.95576;
3900, 800, 2.52303e+07, 189.299, 15.6941, 88.887, 6.95576;
3900, 900, 2.19349e+07, 189.299, 15.6941, 88.887, 6.95576;
3900, 1000, 1.90847e+07, 189.299, 15.6941, 88.2476, 6.95576;
3900, 1100, 1.67827e+07, 189.299, 15.6941, 86.9686, 6.95576;
3900, 1200, 1.48049e+07, 188.276, 15.6941, 86.3291, 6.95576;
3900, 1300, 1.31285e+07, 187.253, 15.6941, 84.4107, 6.95576;
3900, 1400, 1.16237e+07, 187.253, 15.5611, 82.4923, 6.95576;
3900, 1500, 1.04291e+07, 187.253, 15.4281, 81.8528, 6.95576;
3900, 1600, 9.34869e+06, 186.23, 15.4281, 81.2133, 6.95576;
3900, 1700, 8.38697e+06, 185.206, 15.2951, 81.2133, 6.95576;
3900, 1800, 7.57898e+06, 184.183, 15.1621, 80.5739, 6.95576;
3900, 1900, 6.81763e+06, 183.16, 15.0291, 80.5739, 6.95576;
3900, 2000, 6.15598e+06, 180.09, 15.0291, 79.9344, 6.89474;
3900, 2100, 5.57095e+06, 179.067, 15.0291, 78.6554, 6.89474;
3900, 2200, 4.98129e+06, 175.997, 15.0291, 78.016, 6.89474;
3900, 2300, 4.52165e+06, 174.974, 14.7631, 78.016, 6.89474;
3900, 2400, 4.06316e+06, 174.974, 14.7631, 78.016, 6.83373;
3900, 2500, 3.64595e+06, 173.951, 14.7631, 76.737, 6.77271;
3900, 2600, 3.28023e+06, 169.858, 14.7631, 76.737, 6.7117;
3900, 2700, 2.99456e+06, 168.835, 14.6301, 75.4581, 6.7117;
3900, 2800, 2.72372e+06, 165.765, 14.4971, 74.1791, 6.7117;
3900, 2900, 2.46883e+06, 164.742, 13.9651, 74.1791, 6.58967;
