// x, y, n_BG, n_sig0, n_sig1, n_sig2, n_sig3 
1900, 1400, 2.76222e+07, 1370.21, 65.1703, 686.839, 31.484;
1900, 1500, 2.35418e+07, 1334.4, 64.2393, 672.13, 30.9958;
1900, 1600, 2.00611e+07, 1297.56, 63.0423, 648.468, 30.3247;
1900, 1700, 1.72944e+07, 1240.25, 61.3133, 628.004, 29.2874;
1900, 1800, 1.4714e+07, 1183.97, 59.5843, 601.144, 28.5552;
1900, 1900, 1.25769e+07, 1123.6, 56.9243, 571.726, 27.4569;
1900, 2000, 1.05785e+07, 1020.24, 53.8653, 514.81, 26.0536;
1900, 2100, 8.89824e+06, 923.027, 50.9393, 465.567, 24.2231;
1900, 2200, 7.47653e+06, 822.742, 46.5502, 416.324, 22.3927;
1900, 2300, 6.18633e+06, 757.25, 43.6242, 377.953, 20.4402;
1900, 2400, 5.17973e+06, 671.292, 40.0332, 349.175, 18.6707;
1900, 2500, 4.37104e+06, 610.917, 37.9052, 308.886, 17.0233;
1900, 2600, 3.72233e+06, 551.565, 34.7132, 279.468, 15.4979;
1900, 2700, 3.17815e+06, 492.213, 32.3192, 248.132, 14.1556;
1900, 2800, 2.65548e+06, 440.024, 28.8612, 218.075, 13.0573;
1900, 2900, 2.27054e+06, 394.998, 25.9351, 197.61, 12.0811;
1900, 3000, 1.95754e+06, 364.299, 23.6741, 176.506, 11.2879;
1900, 3100, 1.66813e+06, 327.46, 21.5461, 157.96, 10.4336;
1900, 3200, 1.42076e+06, 289.597, 20.0831, 139.414, 9.8845;
1900, 3300, 1.24807e+06, 255.828, 18.3541, 125.984, 8.90825;
1900, 3400, 1.09159e+06, 234.338, 16.7581, 109.997, 8.2981;
1900, 3500, 894471, 216.942, 15.4281, 100.404, 7.68794;
1900, 3600, 810000, 195.452, 14.0981, 92.0902, 6.89474;
1900, 3700, 705584, 173.963, 13.1671, 85.695, 6.28459;
1900, 3800, 594146, 152.473, 12.2361, 76.7418, 5.97951;
1900, 3900, 549052, 135.077, 11.4381, 64.591, 5.43037;
1900, 4000, 480587, 122.797, 11.0391, 59.4749, 4.94225;
2000, 100, 5.4319e+08, 1306.77, 62.5103, 667.014, 30.2026;
2000, 200, 3.84533e+08, 1302.67, 62.5103, 667.014, 30.2026;
2000, 300, 2.5545e+08, 1299.61, 62.5103, 664.456, 30.2026;
2000, 400, 1.90886e+08, 1299.61, 62.5103, 664.456, 30.1416;
2000, 500, 1.46438e+08, 1297.56, 62.5103, 664.456, 30.1416;
2000, 600, 1.14522e+08, 1293.47, 62.2443, 663.177, 30.1416;
2000, 700, 9.14609e+07, 1287.33, 62.1113, 659.34, 30.1416;
2000, 800, 7.4242e+07, 1281.19, 61.8453, 653.584, 29.8365;
2000, 900, 6.05184e+07, 1267.88, 61.5793, 649.747, 29.5925;
2000, 1000, 4.95029e+07, 1259.7, 61.3133, 642.073, 29.4704;
2000, 1100, 4.10437e+07, 1248.44, 60.7813, 637.597, 29.2264;
2000, 1200, 3.43373e+07, 1234.11, 60.5153, 630.562, 28.6162;
2000, 1300, 2.90827e+07, 1219.79, 60.2493, 617.772, 28.3112;
2000, 1400, 2.46706e+07, 1197.27, 59.1853, 601.784, 28.0671;
2000, 1500, 2.12047e+07, 1173.74, 58.6533, 592.191, 27.579;
2000, 1600, 1.80473e+07, 1144.06, 57.9883, 575.564, 27.1519;
2000, 1700, 1.56203e+07, 1101.08, 56.6583, 559.576, 26.6027;
2000, 1800, 1.35376e+07, 1060.15, 55.5943, 536.553, 26.1756;
2000, 1900, 1.17871e+07, 1016.15, 53.7323, 516.089, 25.3214;
2000, 2000, 1.00851e+07, 951.679, 51.4713, 480.276, 24.4672;
2000, 2100, 8.59132e+06, 876.978, 49.2103, 442.544, 23.0638;
2000, 2200, 7.27654e+06, 792.043, 45.2202, 402.255, 21.4164;
2000, 2300, 6.05956e+06, 732.691, 42.4272, 365.163, 19.5249;
2000, 2400, 5.07879e+06, 653.896, 38.9692, 337.024, 17.7555;
2000, 2500, 4.29405e+06, 595.567, 36.9742, 299.933, 16.2301;
2000, 2600, 3.66501e+06, 538.262, 34.0482, 271.794, 14.7657;
2000, 2700, 3.13386e+06, 480.956, 31.7872, 243.655, 13.5454;
2000, 2800, 2.61854e+06, 432.861, 28.7282, 214.877, 12.6302;
2000, 2900, 2.25099e+06, 388.858, 25.8021, 195.052, 11.6539;
2000, 3000, 1.95067e+06, 360.205, 23.5411, 175.227, 10.9218;
2000, 3100, 1.66135e+06, 323.366, 21.4131, 157.321, 10.1896;
2000, 3200, 1.41408e+06, 286.527, 19.9501, 139.414, 9.70145;
2000, 3300, 1.24139e+06, 253.781, 18.2211, 125.984, 8.78622;
2000, 3400, 1.08495e+06, 232.292, 16.6251, 109.997, 8.23708;
2000, 3500, 894180, 214.895, 15.2951, 100.404, 7.62693;
2000, 3600, 809709, 194.429, 13.9651, 92.0902, 6.83373;
2000, 3700, 705293, 173.963, 13.0341, 85.695, 6.22357;
2000, 3800, 593855, 152.473, 12.2361, 76.7418, 5.9185;
2000, 3900, 548858, 135.077, 11.4381, 64.591, 5.36936;
2000, 4000, 480490, 122.797, 11.0391, 59.4749, 4.88123;
2100, 100, 4.61656e+08, 1134.85, 57.0573, 585.796, 26.9078;
2100, 200, 3.32409e+08, 1132.81, 57.0573, 585.796, 26.9078;
2100, 300, 2.20094e+08, 1131.78, 57.0573, 583.877, 26.9078;
2100, 400, 1.65906e+08, 1131.78, 57.0573, 583.877, 26.8468;
2100, 500, 1.27734e+08, 1130.76, 57.0573, 583.877, 26.8468;
2100, 600, 1.00682e+08, 1127.69, 56.9243, 583.238, 26.8468;
2100, 700, 8.08776e+07, 1122.57, 56.7913, 580.68, 26.8468;
2100, 800, 6.57118e+07, 1119.5, 56.5253, 575.564, 26.6637;
2100, 900, 5.38961e+07, 1110.29, 56.3923, 571.726, 26.4197;
2100, 1000, 4.42631e+07, 1105.18, 56.1263, 566.61, 26.3587;
2100, 1100, 3.6708e+07, 1094.94, 55.7273, 563.413, 26.1146;
2100, 1200, 3.07933e+07, 1083.69, 55.5943, 557.018, 25.7485;
2100, 1300, 2.60663e+07, 1072.43, 55.4613, 546.785, 25.5044;
2100, 1400, 2.21367e+07, 1052.99, 54.6633, 533.995, 25.3824;
2100, 1500, 1.91013e+07, 1034.57, 54.5303, 526.321, 24.9553;
2100, 1600, 1.63991e+07, 1010.01, 53.8653, 514.17, 24.6502;
2100, 1700, 1.42044e+07, 978.285, 52.8013, 502.019, 24.2231;
2100, 1800, 1.23878e+07, 954.749, 51.8703, 487.31, 23.857;
2100, 1900, 1.08863e+07, 922.003, 50.1413, 471.962, 23.3079;
2100, 2000, 9.42857e+06, 878.001, 48.4123, 443.184, 22.8198;
2100, 2100, 8.16927e+06, 826.835, 46.5502, 415.685, 21.6605;
2100, 2200, 7.05559e+06, 748.04, 43.2252, 381.151, 20.5622;
2100, 2300, 5.92082e+06, 694.828, 40.5652, 349.815, 18.9148;
2100, 2400, 4.971e+06, 624.22, 37.6392, 324.874, 17.2063;
2100, 2500, 4.22306e+06, 568.961, 35.9102, 290.979, 15.925;
2100, 2600, 3.621e+06, 515.749, 33.5162, 264.12, 14.4607;
2100, 2700, 3.08992e+06, 462.537, 31.3882, 236.621, 13.2403;
2100, 2800, 2.59177e+06, 418.534, 28.3291, 209.761, 12.4471;
2100, 2900, 2.2309e+06, 378.625, 25.6691, 191.855, 11.4709;
2100, 3000, 1.93689e+06, 352.019, 23.4081, 172.03, 10.7387;
2100, 3100, 1.65409e+06, 316.203, 21.2801, 154.763, 10.0065;
2100, 3200, 1.40692e+06, 280.387, 19.8171, 136.856, 9.51841;
2100, 3300, 1.23432e+06, 250.711, 18.0881, 124.705, 8.66419;
2100, 3400, 1.07788e+06, 229.222, 16.4921, 108.718, 8.23708;
2100, 3500, 893598, 212.849, 15.1621, 99.7644, 7.62693;
2100, 3600, 809127, 193.406, 13.8321, 92.0902, 6.83373;
2100, 3700, 704711, 173.963, 12.9011, 85.695, 6.22357;
2100, 3800, 593467, 152.473, 12.1031, 76.7418, 5.9185;
2100, 3900, 548470, 135.077, 11.3051, 64.591, 5.36936;
2100, 4000, 480102, 122.797, 10.9061, 59.4749, 4.88123;
2200, 100, 3.95453e+08, 989.542, 51.8703, 508.414, 24.1011;
2200, 200, 2.87981e+08, 988.518, 51.8703, 508.414, 24.1011;
2200, 300, 1.8903e+08, 987.495, 51.8703, 506.496, 24.1011;
2200, 400, 1.43549e+08, 987.495, 51.8703, 506.496, 24.0401;
2200, 500, 1.11402e+08, 986.472, 51.8703, 506.496, 24.0401;
2200, 600, 8.80446e+07, 984.425, 51.8703, 505.856, 24.0401;
2200, 700, 7.11856e+07, 980.332, 51.7373, 503.298, 24.0401;
2200, 800, 5.79447e+07, 978.285, 51.6043, 499.461, 23.857;
2200, 900, 4.77352e+07, 970.099, 51.4713, 496.264, 23.613;
2200, 1000, 3.94125e+07, 964.982, 51.2053, 493.066, 23.552;
2200, 1100, 3.28426e+07, 957.819, 50.8063, 489.869, 23.4909;
2200, 1200, 2.7656e+07, 948.609, 50.6733, 486.031, 23.1859;
2200, 1300, 2.35029e+07, 939.4, 50.5403, 476.439, 22.9418;
2200, 1400, 1.99849e+07, 923.027, 49.8753, 466.206, 22.8198;
2200, 1500, 1.72877e+07, 908.7, 49.7423, 459.811, 22.5147;
2200, 1600, 1.48725e+07, 891.304, 49.0773, 450.219, 22.2706;
2200, 1700, 1.28682e+07, 865.721, 48.2793, 442.544, 21.9656;
2200, 1800, 1.12457e+07, 847.302, 47.3482, 431.033, 21.7215;
2200, 1900, 9.97385e+06, 824.789, 46.0182, 420.161, 21.2944;
2200, 2000, 8.77073e+06, 789.996, 44.5552, 401.615, 20.9283;
2200, 2100, 7.66012e+06, 753.157, 43.3582, 381.151, 20.0131;
2200, 2200, 6.78533e+06, 699.945, 41.0972, 357.489, 19.0978;
2200, 2300, 5.77664e+06, 661.059, 38.8362, 334.466, 18.0606;
2200, 2400, 4.86443e+06, 597.614, 36.5752, 314.002, 16.6572;
2200, 2500, 4.14335e+06, 546.448, 34.8462, 282.026, 15.4369;
2200, 2600, 3.55465e+06, 498.352, 32.5852, 255.806, 14.0946;
2200, 2700, 3.03058e+06, 447.187, 30.5902, 230.865, 12.9353;
2200, 2800, 2.5581e+06, 405.231, 27.6641, 205.924, 12.3251;
2200, 2900, 2.21622e+06, 365.322, 25.0041, 189.936, 11.3489;
2200, 3000, 1.92238e+06, 340.763, 22.8761, 170.751, 10.6777;
2200, 3100, 1.64005e+06, 308.017, 20.7481, 154.123, 10.0065;
2200, 3200, 1.39324e+06, 272.201, 19.4181, 136.217, 9.51841;
2200, 3300, 1.22706e+06, 245.595, 17.8221, 124.066, 8.66419;
2200, 3400, 1.07062e+06, 225.128, 16.2261, 108.718, 8.23708;
2200, 3500, 886601, 209.779, 14.8961, 99.7644, 7.62693;
2200, 3600, 802129, 192.382, 13.8321, 92.0902, 6.83373;
2200, 3700, 697714, 172.94, 12.9011, 85.695, 6.22357;
2200, 3800, 586664, 151.45, 12.1031, 76.7418, 5.9185;
2200, 3900, 541667, 135.077, 11.3051, 64.591, 5.36936;
2200, 4000, 473299, 122.797, 10.9061, 59.4749, 4.88123;
2300, 100, 3.4004e+08, 894.374, 46.9492, 447.021, 21.1724;
2300, 200, 2.50838e+08, 893.351, 46.9492, 447.021, 21.1724;
2300, 300, 1.6338e+08, 892.327, 46.9492, 445.102, 21.1724;
2300, 400, 1.24986e+08, 892.327, 46.9492, 445.102, 21.1113;
2300, 500, 9.75434e+07, 891.304, 46.9492, 445.102, 21.1113;
2300, 600, 7.7353e+07, 890.281, 46.9492, 444.463, 21.1113;
2300, 700, 6.28824e+07, 886.187, 46.8162, 441.905, 21.1113;
2300, 800, 5.14624e+07, 884.141, 46.6832, 438.068, 20.9283;
2300, 900, 4.25184e+07, 878.001, 46.5502, 434.87, 20.6842;
2300, 1000, 3.54287e+07, 873.908, 46.4172, 431.673, 20.6232;
2300, 1100, 2.97171e+07, 867.768, 46.0182, 428.475, 20.5622;
2300, 1200, 2.51582e+07, 862.651, 46.0182, 424.638, 20.3181;
2300, 1300, 2.15116e+07, 855.488, 45.8852, 416.964, 20.1961;
2300, 1400, 1.83493e+07, 841.162, 45.4862, 409.29, 20.0741;
2300, 1500, 1.5935e+07, 828.882, 45.4862, 402.894, 19.83;
2300, 1600, 1.3773e+07, 813.532, 44.9542, 395.22, 19.586;
2300, 1700, 1.20063e+07, 791.019, 44.1562, 390.104, 19.2809;
2300, 1800, 1.05177e+07, 773.623, 43.3582, 383.709, 19.0978;
2300, 1900, 9.31231e+06, 757.25, 42.1612, 376.674, 18.8538;
2300, 2000, 8.18284e+06, 732.691, 41.0972, 362.605, 18.5487;
2300, 2100, 7.20799e+06, 704.038, 40.1662, 345.978, 17.8775;
2300, 2200, 6.42567e+06, 660.036, 38.7032, 329.35, 17.4504;
2300, 2300, 5.50808e+06, 633.43, 36.7082, 315.92, 16.9013;
2300, 2400, 4.70468e+06, 581.241, 34.4472, 298.654, 15.864;
2300, 2500, 4.02308e+06, 533.145, 33.1172, 269.236, 14.6437;
2300, 2600, 3.47727e+06, 485.049, 30.9892, 246.213, 13.5454;
2300, 2700, 2.97257e+06, 436.954, 29.5262, 223.83, 12.5082;
2300, 2800, 2.53696e+06, 394.998, 26.9991, 200.168, 11.898;
2300, 2900, 2.19574e+06, 358.159, 24.4721, 184.82, 10.9218;
2300, 3000, 1.90822e+06, 334.623, 22.4771, 165.634, 10.2506;
2300, 3100, 1.62617e+06, 302.9, 20.4821, 150.286, 9.57942;
2300, 3200, 1.3796e+06, 268.107, 19.1521, 133.019, 9.0913;
2300, 3300, 1.21361e+06, 242.525, 17.5561, 120.868, 8.35911;
2300, 3400, 1.06378e+06, 222.059, 16.0931, 107.439, 7.932;
2300, 3500, 879761, 207.732, 14.7631, 98.4853, 7.32185;
2300, 3600, 795387, 190.336, 13.6991, 91.4507, 6.58967;
2300, 3700, 690972, 171.916, 12.7681, 85.695, 6.10154;
2300, 3800, 580019, 150.427, 11.9701, 76.7418, 5.79646;
2300, 3900, 535022, 135.077, 11.1721, 64.591, 5.30834;
2300, 4000, 466654, 122.797, 10.7731, 59.4749, 4.82022;
2400, 100, 2.93869e+08, 785.903, 42.0282, 399.697, 19.1588;
2400, 200, 2.19234e+08, 784.88, 42.0282, 399.697, 19.1588;
2400, 300, 1.41194e+08, 783.856, 42.0282, 397.778, 19.1588;
2400, 400, 1.08805e+08, 783.856, 42.0282, 397.778, 19.0978;
2400, 500, 8.54437e+07, 782.833, 42.0282, 397.778, 19.0978;
2400, 600, 6.83624e+07, 781.81, 42.0282, 397.778, 19.0978;
2400, 700, 5.55261e+07, 777.716, 41.8952, 395.22, 19.0978;
2400, 800, 4.56986e+07, 775.67, 41.7622, 392.023, 18.9758;
2400, 900, 3.79805e+07, 772.6, 41.6292, 389.465, 18.7927;
2400, 1000, 3.17348e+07, 768.507, 41.6292, 387.546, 18.7317;
2400, 1100, 2.67543e+07, 764.413, 41.3632, 384.349, 18.6707;
2400, 1200, 2.27239e+07, 760.32, 41.3632, 380.511, 18.4267;
2400, 1300, 1.94423e+07, 756.227, 41.2302, 373.477, 18.3046;
2400, 1400, 1.66696e+07, 741.901, 40.8312, 366.442, 18.1826;
2400, 1500, 1.448e+07, 732.691, 40.8312, 360.686, 17.9385;
2400, 1600, 1.25736e+07, 720.411, 40.4322, 353.652, 17.6945;
2400, 1700, 1.0968e+07, 700.968, 39.7672, 351.094, 17.5114;
2400, 1800, 9.67783e+06, 690.735, 39.1022, 346.617, 17.3894;
2400, 1900, 8.59032e+06, 676.409, 38.0382, 340.222, 17.2063;
2400, 2000, 7.60701e+06, 657.989, 37.3732, 332.548, 16.9623;
2400, 2100, 6.76676e+06, 634.453, 36.7082, 320.397, 16.2911;
2400, 2200, 6.03301e+06, 605.8, 35.7772, 306.967, 15.925;
2400, 2300, 5.23908e+06, 589.427, 34.3142, 298.654, 15.5589;
2400, 2400, 4.52662e+06, 555.658, 32.9842, 283.945, 14.8878;
2400, 2500, 3.94025e+06, 513.702, 32.0532, 260.283, 14.0335;
2400, 2600, 3.40958e+06, 467.653, 30.1912, 237.9, 13.3014;
2400, 2700, 2.9422e+06, 426.721, 28.7282, 217.435, 12.3251;
2400, 2800, 2.50765e+06, 386.812, 26.2011, 195.692, 11.715;
2400, 2900, 2.17994e+06, 353.042, 23.9401, 180.983, 10.7997;
2400, 3000, 1.89925e+06, 331.553, 22.0781, 162.437, 10.1896;
2400, 3100, 1.61753e+06, 299.83, 20.0831, 148.367, 9.51841;
2400, 3200, 1.37125e+06, 267.084, 18.8861, 132.38, 9.03028;
2400, 3300, 1.20579e+06, 241.501, 17.4231, 120.229, 8.2981;
2400, 3400, 1.05632e+06, 221.035, 15.9601, 106.799, 7.87099;
2400, 3500, 872306, 206.709, 14.7631, 97.8458, 7.26084;
2400, 3600, 787932, 189.313, 13.6991, 90.8111, 6.52865;
2400, 3700, 683891, 170.893, 12.7681, 85.0555, 6.04053;
2400, 3800, 579256, 149.403, 11.9701, 76.1023, 5.73545;
2400, 3900, 534356, 134.054, 11.1721, 63.9515, 5.24733;
2400, 4000, 466085, 121.774, 10.7731, 58.8354, 4.7592;
2500, 100, 2.56474e+08, 704.038, 39.3682, 353.012, 17.1453;
2500, 200, 1.93384e+08, 703.015, 39.3682, 353.012, 17.1453;
2500, 300, 1.22616e+08, 703.015, 39.3682, 351.094, 17.1453;
2500, 400, 9.54619e+07, 703.015, 39.3682, 351.094, 17.0843;
2500, 500, 7.5199e+07, 701.991, 39.3682, 351.094, 17.0843;
2500, 600, 6.03625e+07, 700.968, 39.3682, 351.094, 17.0843;
2500, 700, 4.90258e+07, 696.875, 39.2352, 348.536, 17.0843;
2500, 800, 4.06086e+07, 695.852, 39.1022, 345.338, 16.9623;
2500, 900, 3.38702e+07, 693.805, 38.9692, 342.78, 16.8403;
2500, 1000, 2.84028e+07, 689.712, 38.9692, 341.501, 16.7792;
2500, 1100, 2.39995e+07, 686.642, 38.7032, 338.303, 16.7182;
2500, 1200, 2.05091e+07, 683.572, 38.7032, 334.466, 16.4742;
2500, 1300, 1.75537e+07, 681.525, 38.5702, 328.071, 16.3521;
2500, 1400, 1.5149e+07, 668.222, 38.1712, 322.316, 16.2911;
2500, 1500, 1.31671e+07, 662.082, 38.1712, 317.839, 16.1081;
2500, 1600, 1.14261e+07, 651.849, 37.9052, 313.362, 15.864;
2500, 1700, 1.00418e+07, 636.499, 37.2402, 311.444, 15.681;
2500, 1800, 8.82598e+06, 626.266, 36.7082, 306.967, 15.5589;
2500, 1900, 7.83871e+06, 613.987, 36.0432, 302.491, 15.3759;
2500, 2000, 6.92558e+06, 597.614, 35.5112, 294.816, 15.2539;
2500, 2100, 6.20514e+06, 579.194, 34.9792, 286.503, 14.7657;
2500, 2200, 5.5604e+06, 560.774, 34.0482, 277.55, 14.5217;
2500, 2300, 4.88034e+06, 547.471, 32.7182, 273.073, 14.2776;
2500, 2400, 4.26269e+06, 517.795, 31.6542, 260.922, 13.7895;
2500, 2500, 3.7835e+06, 488.119, 31.2552, 246.213, 13.1793;
2500, 2600, 3.29848e+06, 447.187, 29.3932, 228.307, 12.6302;
2500, 2700, 2.89346e+06, 410.348, 28.1961, 209.761, 11.715;
2500, 2800, 2.48374e+06, 371.462, 25.8021, 190.575, 11.2268;
2500, 2900, 2.16282e+06, 342.809, 23.5411, 175.867, 10.3726;
2500, 3000, 1.88845e+06, 322.343, 21.8121, 158.6, 9.82348;
2500, 3100, 1.60742e+06, 290.62, 19.8171, 145.17, 9.27434;
2500, 3200, 1.36161e+06, 259.921, 18.6201, 129.822, 8.84724;
2500, 3300, 1.19706e+06, 236.385, 17.1571, 117.671, 8.11505;
2500, 3400, 1.04829e+06, 217.965, 15.8271, 104.88, 7.68794;
2500, 3500, 871097, 204.662, 14.6301, 95.9273, 7.07779;
2500, 3600, 787472, 187.266, 13.5661, 89.5321, 6.3456;
2500, 3700, 683625, 168.846, 12.6351, 83.7765, 5.85748;
2500, 3800, 578991, 148.38, 11.8371, 75.4628, 5.61342;
2500, 3900, 534188, 133.03, 11.0391, 63.312, 5.24733;
2500, 4000, 465953, 121.774, 10.6401, 58.1959, 4.7592;
2600, 100, 2.25187e+08, 621.15, 36.0432, 313.362, 15.0708;
2600, 200, 1.7199e+08, 620.127, 36.0432, 313.362, 15.0708;
2600, 300, 1.06945e+08, 620.127, 36.0432, 312.083, 15.0708;
2600, 400, 8.37427e+07, 620.127, 36.0432, 312.083, 15.0098;
2600, 500, 6.6486e+07, 619.103, 36.0432, 312.083, 15.0098;
2600, 600, 5.35672e+07, 619.103, 36.0432, 312.083, 15.0098;
2600, 700, 4.36337e+07, 616.033, 35.9102, 310.165, 15.0098;
2600, 800, 3.6265e+07, 615.01, 35.7772, 306.967, 14.8878;
2600, 900, 3.02649e+07, 612.963, 35.6442, 304.409, 14.7657;
2600, 1000, 2.53815e+07, 608.87, 35.6442, 303.77, 14.7047;
2600, 1100, 2.14582e+07, 606.823, 35.3782, 300.572, 14.6437;
2600, 1200, 1.83311e+07, 604.777, 35.3782, 296.735, 14.3996;
2600, 1300, 1.57765e+07, 602.73, 35.2452, 290.34, 14.2776;
2600, 1400, 1.36257e+07, 595.567, 34.9792, 285.863, 14.2166;
2600, 1500, 1.18315e+07, 590.45, 34.9792, 282.026, 14.0946;
2600, 1600, 1.02767e+07, 581.241, 34.7132, 278.829, 13.8505;
2600, 1700, 9.02047e+06, 569.984, 34.3142, 277.55, 13.7285;
2600, 1800, 7.92279e+06, 562.821, 33.9152, 274.991, 13.6675;
2600, 1900, 7.08969e+06, 550.541, 33.5162, 271.154, 13.5454;
2600, 2000, 6.25842e+06, 537.238, 33.1172, 264.759, 13.4234;
2600, 2100, 5.60372e+06, 522.912, 32.8512, 258.364, 13.1183;
2600, 2200, 5.00948e+06, 511.656, 32.0532, 250.05, 12.9963;
2600, 2300, 4.47105e+06, 499.376, 30.9892, 245.574, 12.8743;
2600, 2400, 3.96714e+06, 476.863, 30.3242, 237.9, 12.5692;
2600, 2500, 3.55981e+06, 456.397, 30.0582, 226.388, 12.2031;
2600, 2600, 3.15917e+06, 424.674, 28.7282, 214.238, 11.776;
2600, 2700, 2.78644e+06, 396.021, 27.5311, 199.529, 11.1048;
2600, 2800, 2.43021e+06, 360.205, 25.4031, 182.901, 10.6777;
2600, 2900, 2.11637e+06, 332.576, 23.1421, 168.832, 10.0065;
2600, 3000, 1.8601e+06, 312.11, 21.4131, 152.205, 9.51841;
2600, 3100, 1.58539e+06, 283.457, 19.5511, 139.414, 8.96927;
2600, 3200, 1.346e+06, 253.781, 18.3541, 125.345, 8.54216;
2600, 3300, 1.18803e+06, 232.292, 16.8911, 114.473, 7.80997;
2600, 3400, 1.03956e+06, 213.872, 15.5611, 101.683, 7.44388;
2600, 3500, 869170, 200.569, 14.4971, 93.3692, 6.83373;
2600, 3600, 785545, 183.173, 13.4331, 86.974, 6.16256;
2600, 3700, 681892, 165.776, 12.5021, 81.8579, 5.67443;
2600, 3800, 577827, 147.357, 11.7041, 73.5442, 5.43037;
2600, 3900, 533120, 132.007, 10.9061, 62.033, 5.06428;
2600, 4000, 465176, 121.774, 10.6401, 57.5564, 4.57616;
2700, 100, 1.99167e+08, 543.378, 32.3192, 278.829, 14.2166;
2700, 200, 1.54279e+08, 542.355, 32.3192, 278.829, 14.2166;
2700, 300, 9.39845e+07, 542.355, 32.3192, 278.189, 14.2166;
2700, 400, 7.40255e+07, 542.355, 32.3192, 278.189, 14.1556;
2700, 500, 5.91711e+07, 542.355, 32.3192, 278.189, 14.1556;
2700, 600, 4.7945e+07, 542.355, 32.3192, 278.189, 14.1556;
2700, 700, 3.91331e+07, 541.332, 32.1862, 276.91, 14.1556;
2700, 800, 3.26474e+07, 540.308, 32.0532, 274.991, 14.0335;
2700, 900, 2.73593e+07, 538.262, 32.0532, 273.073, 13.9725;
2700, 1000, 2.3028e+07, 535.192, 32.0532, 272.433, 13.9115;
2700, 1100, 1.95449e+07, 533.145, 31.9202, 269.875, 13.8505;
2700, 1200, 1.67259e+07, 531.098, 31.9202, 266.678, 13.6675;
2700, 1300, 1.44715e+07, 529.052, 31.9202, 261.562, 13.5454;
2700, 1400, 1.25952e+07, 523.935, 31.7872, 257.085, 13.4844;
2700, 1500, 1.09876e+07, 520.865, 31.7872, 255.167, 13.3624;
2700, 1600, 9.56693e+06, 512.679, 31.6542, 252.608, 13.1183;
2700, 1700, 8.40851e+06, 505.516, 31.2552, 251.329, 13.0573;
2700, 1800, 7.43558e+06, 500.399, 30.9892, 249.411, 12.9963;
2700, 1900, 6.65122e+06, 490.166, 30.7232, 246.213, 12.9353;
2700, 2000, 5.87558e+06, 479.933, 30.4572, 239.818, 12.8132;
2700, 2100, 5.27824e+06, 468.676, 30.3242, 234.063, 12.5692;
2700, 2200, 4.70333e+06, 460.49, 29.9252, 226.388, 12.5082;
2700, 2300, 4.18317e+06, 450.257, 28.9942, 223.191, 12.3861;
2700, 2400, 3.71742e+06, 435.931, 28.4621, 218.075, 12.2031;
2700, 2500, 3.35762e+06, 419.558, 28.3291, 210.4, 11.898;
2700, 2600, 3.00379e+06, 398.068, 27.2651, 200.168, 11.5319;
2700, 2700, 2.68337e+06, 377.602, 26.4671, 189.296, 10.9218;
2700, 2800, 2.36647e+06, 350.996, 24.4721, 175.867, 10.4947;
2700, 2900, 2.0782e+06, 327.46, 22.3441, 164.995, 9.8845;
2700, 3000, 1.84135e+06, 306.993, 20.8811, 149.007, 9.39637;
2700, 3100, 1.58055e+06, 280.387, 19.0191, 136.856, 8.84724;
2700, 3200, 1.34135e+06, 252.758, 17.9551, 122.787, 8.48114;
2700, 3300, 1.18391e+06, 231.268, 16.4921, 111.915, 7.80997;
2700, 3400, 1.03592e+06, 213.872, 15.1621, 99.7644, 7.44388;
2700, 3500, 865721, 200.569, 14.2311, 92.0902, 6.83373;
2700, 3600, 782290, 183.173, 13.1671, 85.695, 6.16256;
2700, 3700, 678928, 165.776, 12.2361, 81.2184, 5.67443;
2700, 3800, 575092, 147.357, 11.4381, 72.9047, 5.43037;
2700, 3900, 530519, 132.007, 10.6401, 62.033, 5.06428;
2700, 4000, 463047, 121.774, 10.3741, 57.5564, 4.57616;
2800, 100, 1.76278e+08, 498.352, 28.9942, 239.179, 12.6912;
2800, 200, 1.38296e+08, 497.329, 28.9942, 239.179, 12.6912;
2800, 300, 8.23014e+07, 497.329, 28.9942, 238.539, 12.6912;
2800, 400, 6.5115e+07, 497.329, 28.9942, 238.539, 12.6302;
2800, 500, 5.22076e+07, 497.329, 28.9942, 238.539, 12.6302;
2800, 600, 4.24374e+07, 497.329, 28.9942, 238.539, 12.6302;
2800, 700, 3.50633e+07, 496.306, 28.8612, 237.26, 12.6302;
2800, 800, 2.92736e+07, 495.283, 28.7282, 235.981, 12.5692;
2800, 900, 2.46817e+07, 493.236, 28.7282, 235.342, 12.5082;
2800, 1000, 2.08492e+07, 491.189, 28.7282, 234.702, 12.5082;
2800, 1100, 1.77322e+07, 489.143, 28.5952, 232.144, 12.5082;
2800, 1200, 1.5247e+07, 487.096, 28.5952, 229.586, 12.3861;
2800, 1300, 1.32287e+07, 485.049, 28.5952, 225.749, 12.2641;
2800, 1400, 1.16061e+07, 481.98, 28.4621, 221.912, 12.2031;
2800, 1500, 1.01933e+07, 479.933, 28.4621, 219.993, 12.1421;
2800, 1600, 8.91717e+06, 471.746, 28.3291, 218.075, 11.898;
2800, 1700, 7.87669e+06, 464.583, 27.9301, 216.796, 11.837;
2800, 1800, 7.00773e+06, 460.49, 27.7971, 215.517, 11.776;
