// x, y, n_BG, n_sig C1N1 1000, n_sig C1C1 1000 
4600, 7000, 17747, 3.45633, 1.84425;
4600, 7100, 16657, 3.44006, 1.84425;
4600, 7200, 15293.8, 3.44006, 1.84425;
4600, 7300, 14128.6, 3.44006, 1.67532;
4600, 7400, 12384.7, 3.43796, 1.40925;
4600, 7500, 11120.3, 3.43796, 1.40925;
4600, 7600, 10430.1, 3.43796, 1.36132;
4600, 7700, 9934.17, 3.38929, 1.36132;
4600, 7800, 9536.34, 3.38929, 1.36132;
4600, 7900, 8573.41, 3.38929, 1.36132;
4600, 8000, 7900.97, 3.38929, 1.27071;
4600, 8100, 7312.88, 3.38929, 1.0821;
4600, 8200, 6626.99, 3.38929, 0.840404;
4600, 8300, 5665.54, 3.38929, 0.840404;
4600, 8400, 5372.19, 3.38929, 0.840404;
4600, 8500, 4701.44, 3.38929, 0.840404;
4600, 8600, 4503.34, 3.38929, 0.840404;
4600, 8700, 4014.44, 3.38929, 0.840404;
4600, 8800, 3817.58, 3.38929, 0.840404;
4600, 8900, 3523.81, 3.38929, 0.840404;
4600, 9000, 3325.13, 3.38929, 0.840404;
4600, 9100, 2642.69, 3.38929, 0.840404;
4600, 9200, 2447.6, 3.38929, 0.840404;
4600, 9300, 2155.57, 3.38929, 0.840404;
4600, 9400, 2056.3, 3.38929, 0;
4600, 9500, 1764.26, 1.55356, 0;
4600, 9600, 1374.23, 1.55356, 0;
4600, 9700, 1275.12, 1.55356, 0;
4600, 9800, 1272.96, 1.55356, 0;
4600, 9900, 1078.44, 1.55356, 0;
4600, 10000, 1077.97, 1.55356, 0;
4700, 1000, 3.55548e+06, 9.91922, 3.12545;
4700, 2000, 1.22404e+06, 9.91922, 3.12545;
4700, 3000, 544255, 9.91922, 3.11404;
4700, 3100, 504325, 9.91921, 3.07692;
4700, 3200, 469639, 9.91921, 3.07692;
4700, 3300, 440262, 9.91921, 3.07692;
4700, 3400, 412528, 9.91921, 3.07692;
4700, 3500, 386063, 9.91921, 3.07692;
4700, 3600, 362421, 9.91921, 3.07692;
4700, 3700, 340566, 9.91921, 3.07692;
4700, 3800, 316644, 9.66222, 3.07692;
4700, 3900, 295508, 9.66222, 3.07401;
4700, 4000, 276215, 9.42826, 3.04387;
4700, 4100, 258525, 9.42826, 3.04387;
4700, 4200, 237776, 9.42826, 3.04365;
4700, 4300, 222456, 9.29189, 3.03459;
4700, 4400, 211052, 9.29189, 2.98327;
4700, 4500, 198957, 9.29189, 2.98326;
4700, 4600, 182489, 9.29189, 2.98141;
4700, 4700, 165951, 8.63849, 2.75158;
4700, 4800, 152282, 8.52503, 2.74938;
4700, 4900, 140349, 8.52493, 2.59432;
4700, 5000, 125672, 8.25037, 2.59432;
4700, 5100, 113901, 8.16492, 2.59432;
4700, 5200, 103221, 8.08027, 2.42172;
4700, 5300, 91909.4, 8.08027, 2.41494;
4700, 5400, 83807, 8.08027, 2.41494;
4700, 5500, 76039.6, 7.81199, 2.27291;
4700, 5600, 69297.4, 7.81199, 2.27291;
4700, 5700, 62189.5, 7.78259, 2.27289;
4700, 5800, 56177.5, 6.73512, 2.17209;
4700, 5900, 51123.8, 6.32889, 2.13652;
4700, 6000, 46644.6, 5.70137, 1.96749;
4700, 6100, 42400.8, 5.70137, 1.96749;
4700, 6200, 38937.5, 5.69588, 1.96749;
4700, 6300, 36184.4, 5.69588, 1.95547;
4700, 6400, 32887.3, 5.69588, 1.95547;
4700, 6500, 30450.1, 5.69588, 1.95547;
4700, 6600, 27703.6, 4.61249, 1.95547;
4700, 6700, 25382.8, 3.74041, 1.95547;
4700, 6800, 23431.8, 3.74041, 1.95547;
4700, 6900, 19598, 3.74041, 1.84425;
4700, 7000, 17747, 3.45633, 1.84425;
4700, 7100, 16657, 3.44006, 1.84425;
4700, 7200, 15293.8, 3.44006, 1.84425;
4700, 7300, 14128.6, 3.44006, 1.67532;
4700, 7400, 12384.7, 3.43796, 1.40925;
4700, 7500, 11120.3, 3.43796, 1.40925;
4700, 7600, 10430.1, 3.43796, 1.36132;
4700, 7700, 9934.17, 3.38929, 1.36132;
4700, 7800, 9536.34, 3.38929, 1.36132;
4700, 7900, 8573.41, 3.38929, 1.36132;
4700, 8000, 7900.97, 3.38929, 1.27071;
4700, 8100, 7312.88, 3.38929, 1.0821;
4700, 8200, 6626.99, 3.38929, 0.840404;
4700, 8300, 5665.54, 3.38929, 0.840404;
4700, 8400, 5372.19, 3.38929, 0.840404;
4700, 8500, 4701.44, 3.38929, 0.840404;
4700, 8600, 4503.34, 3.38929, 0.840404;
4700, 8700, 4014.44, 3.38929, 0.840404;
4700, 8800, 3817.58, 3.38929, 0.840404;
4700, 8900, 3523.81, 3.38929, 0.840404;
4700, 9000, 3325.13, 3.38929, 0.840404;
4700, 9100, 2642.69, 3.38929, 0.840404;
4700, 9200, 2447.6, 3.38929, 0.840404;
4700, 9300, 2155.57, 3.38929, 0.840404;
4700, 9400, 2056.3, 3.38929, 0;
4700, 9500, 1764.26, 1.55356, 0;
4700, 9600, 1374.23, 1.55356, 0;
4700, 9700, 1275.12, 1.55356, 0;
4700, 9800, 1272.96, 1.55356, 0;
4700, 9900, 1078.44, 1.55356, 0;
4700, 10000, 1077.97, 1.55356, 0;
4800, 1000, 3.2826e+06, 9.82427, 2.93958;
4800, 2000, 1.14068e+06, 9.82427, 2.93958;
4800, 3000, 510293, 9.82427, 2.92817;
4800, 3100, 473745, 9.82426, 2.89105;
4800, 3200, 442360, 9.82426, 2.89105;
4800, 3300, 415232, 9.82426, 2.89105;
4800, 3400, 389168, 9.82426, 2.89105;
4800, 3500, 364251, 9.82426, 2.89105;
4800, 3600, 340947, 9.82426, 2.89105;
4800, 3700, 320302, 9.82426, 2.89105;
4800, 3800, 298330, 9.56727, 2.89105;
4800, 3900, 277521, 9.56727, 2.88813;
4800, 4000, 259223, 9.33331, 2.858;
4800, 4100, 243372, 9.33331, 2.858;
4800, 4200, 229995, 9.33331, 2.858;
4800, 4300, 215342, 9.19694, 2.84893;
4800, 4400, 204639, 9.19694, 2.79761;
4800, 4500, 193126, 9.19694, 2.79761;
4800, 4600, 177457, 9.19694, 2.79576;
4800, 4700, 161343, 8.54354, 2.75158;
4800, 4800, 148729, 8.49307, 2.74938;
4800, 4900, 136990, 8.49297, 2.59432;
4800, 5000, 123644, 8.25037, 2.59432;
4800, 5100, 112164, 8.16492, 2.59432;
4800, 5200, 101970, 8.08027, 2.42172;
4800, 5300, 90853, 8.08027, 2.41494;
4800, 5400, 82847.6, 8.08027, 2.41494;
4800, 5500, 75080.2, 7.81199, 2.27291;
4800, 5600, 68435.1, 7.81199, 2.27291;
4800, 5700, 61424.7, 7.78259, 2.27289;
4800, 5800, 55413.2, 6.73512, 2.17209;
4800, 5900, 50456.6, 6.32889, 2.13652;
4800, 6000, 45977.3, 5.70137, 1.96749;
4800, 6100, 41734.1, 5.70137, 1.96749;
4800, 6200, 38270.8, 5.69588, 1.96749;
4800, 6300, 35517.7, 5.69588, 1.95547;
4800, 6400, 32220.6, 5.69588, 1.95547;
4800, 6500, 29783.9, 5.69588, 1.95547;
4800, 6600, 27037.4, 4.61249, 1.95547;
4800, 6700, 25091.2, 3.74041, 1.95547;
4800, 6800, 23334.2, 3.74041, 1.95547;
4800, 6900, 19597.5, 3.74041, 1.84425;
4800, 7000, 17746.5, 3.45633, 1.84425;
4800, 7100, 16656.5, 3.44006, 1.84425;
4800, 7200, 15293.3, 3.44006, 1.84425;
4800, 7300, 14128.6, 3.44006, 1.67532;
4800, 7400, 12384.7, 3.43796, 1.40925;
4800, 7500, 11120.3, 3.43796, 1.40925;
4800, 7600, 10430.1, 3.43796, 1.36132;
4800, 7700, 9934.17, 3.38929, 1.36132;
4800, 7800, 9536.34, 3.38929, 1.36132;
4800, 7900, 8573.41, 3.38929, 1.36132;
4800, 8000, 7900.97, 3.38929, 1.27071;
4800, 8100, 7312.88, 3.38929, 1.0821;
4800, 8200, 6626.99, 3.38929, 0.840404;
4800, 8300, 5665.54, 3.38929, 0.840404;
4800, 8400, 5372.19, 3.38929, 0.840404;
4800, 8500, 4701.44, 3.38929, 0.840404;
4800, 8600, 4503.34, 3.38929, 0.840404;
4800, 8700, 4014.44, 3.38929, 0.840404;
4800, 8800, 3817.58, 3.38929, 0.840404;
4800, 8900, 3523.81, 3.38929, 0.840404;
4800, 9000, 3325.13, 3.38929, 0.840404;
4800, 9100, 2642.69, 3.38929, 0.840404;
4800, 9200, 2447.6, 3.38929, 0.840404;
4800, 9300, 2155.57, 3.38929, 0.840404;
4800, 9400, 2056.3, 3.38929, 0;
4800, 9500, 1764.26, 1.55356, 0;
4800, 9600, 1374.23, 1.55356, 0;
4800, 9700, 1275.12, 1.55356, 0;
4800, 9800, 1272.96, 1.55356, 0;
4800, 9900, 1078.44, 1.55356, 0;
4800, 10000, 1077.97, 1.55356, 0;
4900, 1000, 3.02491e+06, 9.19672, 2.85092;
4900, 2000, 1.06309e+06, 9.19672, 2.85092;
4900, 3000, 477974, 9.19672, 2.83972;
4900, 3100, 444111, 9.19671, 2.83972;
4900, 3200, 414563, 9.19671, 2.83972;
4900, 3300, 389382, 9.19671, 2.83972;
4900, 3400, 365603, 9.19671, 2.83972;
4900, 3500, 342343, 9.19671, 2.83972;
4900, 3600, 320577, 9.19671, 2.83972;
4900, 3700, 301865, 9.19671, 2.83972;
4900, 3800, 281711, 8.93971, 2.83972;
4900, 3900, 262935, 8.93971, 2.83681;
4900, 4000, 246538, 8.70576, 2.80667;
4900, 4100, 231246, 8.70576, 2.80667;
4900, 4200, 218647, 8.70576, 2.80667;
4900, 4300, 205458, 8.56938, 2.79761;
4900, 4400, 195374, 8.56938, 2.79761;
4900, 4500, 185027, 8.56938, 2.79761;
4900, 4600, 170606, 8.56938, 2.79576;
4900, 4700, 156103, 7.91599, 2.75158;
4900, 4800, 144482, 7.86552, 2.74938;
4900, 4900, 133520, 7.86552, 2.59432;
4900, 5000, 120466, 7.62292, 2.59432;
4900, 5100, 109277, 7.53746, 2.59432;
4900, 5200, 99472.1, 7.45281, 2.42172;
4900, 5300, 89117.4, 7.45281, 2.41494;
4900, 5400, 81777.7, 7.45281, 2.41494;
4900, 5500, 74301.9, 7.18453, 2.27291;
4900, 5600, 67948.3, 7.18453, 2.27291;
4900, 5700, 61132, 7.15513, 2.27289;
4900, 5800, 55121.1, 6.10767, 2.17209;
4900, 5900, 50164.4, 5.70144, 2.13652;
4900, 6000, 45782.2, 5.70137, 1.96749;
4900, 6100, 41539.5, 5.70137, 1.96749;
4900, 6200, 38076.2, 5.69588, 1.96749;
4900, 6300, 35323.1, 5.69588, 1.95547;
4900, 6400, 32026, 5.69588, 1.95547;
4900, 6500, 29686.9, 5.69588, 1.95547;
4900, 6600, 26940.4, 4.61249, 1.95547;
4900, 6700, 24994.2, 3.74041, 1.95547;
4900, 6800, 23237.2, 3.74041, 1.95547;
4900, 6900, 19500.4, 3.74041, 1.84425;
4900, 7000, 17649.4, 3.45633, 1.84425;
4900, 7100, 16559.4, 3.44006, 1.84425;
4900, 7200, 15196.3, 3.44006, 1.84425;
4900, 7300, 14031.5, 3.44006, 1.67532;
4900, 7400, 12287.7, 3.43796, 1.40925;
4900, 7500, 11023.3, 3.43796, 1.40925;
4900, 7600, 10333.1, 3.43796, 1.36132;
4900, 7700, 9837.15, 3.38929, 1.36132;
4900, 7800, 9439.31, 3.38929, 1.36132;
4900, 7900, 8476.38, 3.38929, 1.36132;
4900, 8000, 7803.94, 3.38929, 1.27071;
4900, 8100, 7215.85, 3.38929, 1.0821;
4900, 8200, 6529.97, 3.38929, 0.840404;
4900, 8300, 5568.51, 3.38929, 0.840404;
4900, 8400, 5275.16, 3.38929, 0.840404;
4900, 8500, 4604.42, 3.38929, 0.840404;
4900, 8600, 4406.32, 3.38929, 0.840404;
4900, 8700, 3917.41, 3.38929, 0.840404;
4900, 8800, 3720.56, 3.38929, 0.840404;
4900, 8900, 3523.81, 3.38929, 0.840404;
4900, 9000, 3325.13, 3.38929, 0.840404;
4900, 9100, 2642.69, 3.38929, 0.840404;
4900, 9200, 2447.6, 3.38929, 0.840404;
4900, 9300, 2155.57, 3.38929, 0.840404;
4900, 9400, 2056.3, 3.38929, 0;
4900, 9500, 1764.26, 1.55356, 0;
4900, 9600, 1374.23, 1.55356, 0;
4900, 9700, 1275.12, 1.55356, 0;
4900, 9800, 1272.96, 1.55356, 0;
4900, 9900, 1078.44, 1.55356, 0;
4900, 10000, 1077.97, 1.55356, 0;
5000, 1000, 2.78323e+06, 9.19123, 2.83865;
5000, 2000, 983134, 9.19123, 2.83865;
5000, 3000, 441955, 9.19123, 2.82745;
5000, 3100, 412115, 9.19121, 2.82745;
5000, 3200, 386714, 9.19121, 2.82745;
5000, 3300, 363721, 9.19121, 2.82745;
5000, 3400, 342325, 9.19121, 2.82745;
5000, 3500, 321158, 9.19121, 2.82745;
5000, 3600, 300927, 9.19121, 2.82745;
5000, 3700, 283147, 9.19121, 2.82745;
5000, 3800, 264398, 8.93422, 2.82745;
5000, 3900, 246857, 8.93422, 2.82454;
5000, 4000, 231439, 8.70026, 2.7944;
5000, 4100, 217987, 8.70026, 2.7944;
5000, 4200, 207058, 8.70026, 2.7944;
5000, 4300, 195444, 8.56389, 2.78534;
5000, 4400, 186313, 8.56389, 2.78534;
5000, 4500, 176743, 8.56389, 2.78534;
5000, 4600, 163473, 8.56389, 2.78349;
5000, 4700, 149360, 7.91049, 2.7448;
5000, 4800, 138599, 7.86002, 2.7426;
5000, 4900, 128316, 7.86002, 2.58754;
5000, 5000, 117481, 7.61742, 2.58754;
5000, 5100, 106972, 7.53197, 2.58754;
5000, 5200, 97749, 7.44732, 2.41494;
5000, 5300, 88240.5, 7.44732, 2.41494;
5000, 5400, 81192.4, 7.44732, 2.41494;
5000, 5500, 73717, 7.17904, 2.27291;
5000, 5600, 67460.6, 7.17904, 2.27291;
5000, 5700, 60644.2, 7.14964, 2.27289;
5000, 5800, 54924.4, 6.10218, 2.17209;
5000, 5900, 49968.3, 5.69595, 2.13652;
5000, 6000, 45586, 5.69588, 1.96749;
5000, 6100, 41344.4, 5.69588, 1.96749;
5000, 6200, 37881.1, 5.69588, 1.96749;
5000, 6300, 35128, 5.69588, 1.95547;
5000, 6400, 31830.9, 5.69588, 1.95547;
5000, 6500, 29491.8, 5.69588, 1.95547;
5000, 6600, 26745.8, 4.61249, 1.95547;
5000, 6700, 24897.1, 3.74041, 1.95547;
5000, 6800, 23140.2, 3.74041, 1.95547;
5000, 6900, 19500.4, 3.74041, 1.84425;
5000, 7000, 17649.4, 3.45633, 1.84425;
5000, 7100, 16559.4, 3.44006, 1.84425;
5000, 7200, 15196.3, 3.44006, 1.84425;
5000, 7300, 14031.5, 3.44006, 1.67532;
5000, 7400, 12287.7, 3.43796, 1.40925;
5000, 7500, 11023.3, 3.43796, 1.40925;
5000, 7600, 10333.1, 3.43796, 1.36132;
5000, 7700, 9837.15, 3.38929, 1.36132;
5000, 7800, 9439.31, 3.38929, 1.36132;
5000, 7900, 8476.38, 3.38929, 1.36132;
5000, 8000, 7803.94, 3.38929, 1.27071;
5000, 8100, 7215.85, 3.38929, 1.0821;
5000, 8200, 6529.97, 3.38929, 0.840404;
5000, 8300, 5568.51, 3.38929, 0.840404;
5000, 8400, 5275.16, 3.38929, 0.840404;
5000, 8500, 4604.42, 3.38929, 0.840404;
5000, 8600, 4406.32, 3.38929, 0.840404;
5000, 8700, 3917.41, 3.38929, 0.840404;
5000, 8800, 3720.56, 3.38929, 0.840404;
5000, 8900, 3523.81, 3.38929, 0.840404;
5000, 9000, 3325.13, 3.38929, 0.840404;
5000, 9100, 2642.69, 3.38929, 0.840404;
5000, 9200, 2447.6, 3.38929, 0.840404;
5000, 9300, 2155.57, 3.38929, 0.840404;
5000, 9400, 2056.3, 3.38929, 0;
5000, 9500, 1764.26, 1.55356, 0;
5000, 9600, 1374.23, 1.55356, 0;
5000, 9700, 1275.12, 1.55356, 0;
5000, 9800, 1272.96, 1.55356, 0;
5000, 9900, 1078.44, 1.55356, 0;
5000, 10000, 1077.97, 1.55356, 0;
5100, 1000, 2.56926e+06, 9.10656, 2.68174;
5100, 2000, 916747, 9.10656, 2.68174;
5100, 3000, 416078, 9.10656, 2.67054;
5100, 3100, 388791, 9.10655, 2.67054;
5100, 3200, 364963, 9.10655, 2.67054;
5100, 3300, 343168, 9.10655, 2.67054;
5100, 3400, 322740, 9.10655, 2.67054;
5100, 3500, 302903, 9.10655, 2.67054;
5100, 3600, 283483, 9.10655, 2.67054;
5100, 3700, 267359, 9.10655, 2.67054;
5100, 3800, 249444, 8.84956, 2.67054;
5100, 3900, 232495, 8.84956, 2.66763;
5100, 4000, 217974, 8.6156, 2.63749;
5100, 4100, 204849, 8.6156, 2.63749;
5100, 4200, 194283, 8.6156, 2.63749;
5100, 4300, 183758, 8.47923, 2.62843;
5100, 4400, 175210, 8.47923, 2.62843;
5100, 4500, 166814, 8.47923, 2.62843;
5100, 4600, 153933, 8.47923, 2.62841;
5100, 4700, 140946, 7.82583, 2.58973;
5100, 4800, 131711, 7.77536, 2.58753;
5100, 4900, 122435, 7.77536, 2.58753;
5100, 5000, 112752, 7.53276, 2.58753;
5100, 5100, 103878, 7.44732, 2.58753;
5100, 5200, 96014, 7.44732, 2.41492;
5100, 5300, 87268.1, 7.44732, 2.41492;
5100, 5400, 80511.1, 7.44732, 2.41492;
5100, 5500, 73326.8, 7.17904, 2.27289;
5100, 5600, 67070.9, 7.17904, 2.27289;
5100, 5700, 60254.5, 7.14964, 2.27289;
5100, 5800, 54535.2, 6.10218, 2.17209;
5100, 5900, 49676.1, 5.69595, 2.13652;
5100, 6000, 45293.9, 5.69588, 1.96749;
5100, 6100, 41246.3, 5.69588, 1.96749;
5100, 6200, 37783, 5.69588, 1.96749;
5100, 6300, 35126.9, 5.69588, 1.95547;
5100, 6400, 31829.8, 5.69588, 1.95547;
5100, 6500, 29491.2, 5.69588, 1.95547;
5100, 6600, 26745.3, 4.61249, 1.95547;
5100, 6700, 24896.6, 3.74041, 1.95547;
5100, 6800, 23140.2, 3.74041, 1.95547;
5100, 6900, 19500.4, 3.74041, 1.84425;
5100, 7000, 17649.4, 3.45633, 1.84425;
5100, 7100, 16559.4, 3.44006, 1.84425;
5100, 7200, 15196.3, 3.44006, 1.84425;
5100, 7300, 14031.5, 3.44006, 1.67532;
5100, 7400, 12287.7, 3.43796, 1.40925;
5100, 7500, 11023.3, 3.43796, 1.40925;
5100, 7600, 10333.1, 3.43796, 1.36132;
5100, 7700, 9837.15, 3.38929, 1.36132;
5100, 7800, 9439.31, 3.38929, 1.36132;
5100, 7900, 8476.38, 3.38929, 1.36132;
5100, 8000, 7803.94, 3.38929, 1.27071;
5100, 8100, 7215.85, 3.38929, 1.0821;
5100, 8200, 6529.97, 3.38929, 0.840404;
5100, 8300, 5568.51, 3.38929, 0.840404;
5100, 8400, 5275.16, 3.38929, 0.840404;
5100, 8500, 4604.42, 3.38929, 0.840404;
5100, 8600, 4406.32, 3.38929, 0.840404;
5100, 8700, 3917.41, 3.38929, 0.840404;
5100, 8800, 3720.56, 3.38929, 0.840404;
5100, 8900, 3523.81, 3.38929, 0.840404;
5100, 9000, 3325.13, 3.38929, 0.840404;
5100, 9100, 2642.69, 3.38929, 0.840404;
5100, 9200, 2447.6, 3.38929, 0.840404;
5100, 9300, 2155.57, 3.38929, 0.840404;
5100, 9400, 2056.3, 3.38929, 0;
5100, 9500, 1764.26, 1.55356, 0;
5100, 9600, 1374.23, 1.55356, 0;
5100, 9700, 1275.12, 1.55356, 0;
5100, 9800, 1272.96, 1.55356, 0;
5100, 9900, 1078.44, 1.55356, 0;
5100, 10000, 1077.97, 1.55356, 0;
5200, 1000, 2.37476e+06, 9.10655, 2.67883;
5200, 2000, 851676, 9.10655, 2.67883;
5200, 3000, 387802, 9.10655, 2.66763;
5200, 3100, 362349, 9.10655, 2.66763;
5200, 3200, 339489, 9.10655, 2.66763;
5200, 3300, 319409, 9.10655, 2.66763;
5200, 3400, 300446, 9.10655, 2.66763;
5200, 3500, 282675, 9.10655, 2.66763;
5200, 3600, 264187, 9.10655, 2.66763;
5200, 3700, 249221, 9.10655, 2.66763;
5200, 3800, 231803, 8.84956, 2.66763;
5200, 3900, 216295, 8.84956, 2.66763;
5200, 4000, 203321, 8.6156, 2.63749;
5200, 4100, 190754, 8.6156, 2.63749;
5200, 4200, 180926, 8.6156, 2.63749;
5200, 4300, 171199, 8.47923, 2.62843;
5200, 4400, 163425, 8.47923, 2.62843;
5200, 4500, 156167, 8.47923, 2.62843;
5200, 4600, 143965, 8.47923, 2.62841;
5200, 4700, 131948, 7.82583, 2.58973;
5200, 4800, 123961, 7.77536, 2.58753;
5200, 4900, 116101, 7.77536, 2.58753;
5200, 5000, 107425, 7.53276, 2.58753;
5200, 5100, 100008, 7.44732, 2.58753;
5200, 5200, 93779.2, 7.44732, 2.41492;
5200, 5300, 85130.4, 7.44732, 2.41492;
5200, 5400, 79053.6, 7.44732, 2.41492;
5200, 5500, 72063.3, 7.17904, 2.27289;
5200, 5600, 66195.5, 7.17904, 2.27289;
5200, 5700, 59573.2, 7.14964, 2.27289;
5200, 5800, 54047.9, 6.10218, 2.17209;
5200, 5900, 49285.9, 5.69595, 2.13652;
5200, 6000, 45098.2, 5.69588, 1.96749;
5200, 6100, 41050.6, 5.69588, 1.96749;
5200, 6200, 37587.4, 5.69588, 1.96749;
5200, 6300, 35028.3, 5.69588, 1.95547;
5200, 6400, 31731.7, 5.69588, 1.95547;
5200, 6500, 29393.1, 5.69588, 1.95547;
5200, 6600, 26647.2, 4.61249, 1.95547;
5200, 6700, 24799, 3.74041, 1.95547;
5200, 6800, 23042.6, 3.74041, 1.95547;
5200, 6900, 19402.9, 3.74041, 1.84425;
5200, 7000, 17551.9, 3.45633, 1.84425;
5200, 7100, 16461.9, 3.44006, 1.84425;
5200, 7200, 15099.2, 3.44006, 1.84425;
5200, 7300, 13934.5, 3.44006, 1.67532;
5200, 7400, 12287.7, 3.43796, 1.40925;
5200, 7500, 11023.3, 3.43796, 1.40925;
5200, 7600, 10333.1, 3.43796, 1.36132;
5200, 7700, 9837.15, 3.38929, 1.36132;
5200, 7800, 9439.31, 3.38929, 1.36132;
5200, 7900, 8476.38, 3.38929, 1.36132;
5200, 8000, 7803.94, 3.38929, 1.27071;
5200, 8100, 7215.85, 3.38929, 1.0821;
5200, 8200, 6529.97, 3.38929, 0.840404;
5200, 8300, 5568.51, 3.38929, 0.840404;
5200, 8400, 5275.16, 3.38929, 0.840404;
5200, 8500, 4604.42, 3.38929, 0.840404;
5200, 8600, 4406.32, 3.38929, 0.840404;
5200, 8700, 3917.41, 3.38929, 0.840404;
5200, 8800, 3720.56, 3.38929, 0.840404;
5200, 8900, 3523.81, 3.38929, 0.840404;
5200, 9000, 3325.13, 3.38929, 0.840404;
5200, 9100, 2642.69, 3.38929, 0.840404;
5200, 9200, 2447.6, 3.38929, 0.840404;
5200, 9300, 2155.57, 3.38929, 0.840404;
5200, 9400, 2056.3, 3.38929, 0;
5200, 9500, 1764.26, 1.55356, 0;
5200, 9600, 1374.23, 1.55356, 0;
5200, 9700, 1275.12, 1.55356, 0;
5200, 9800, 1272.96, 1.55356, 0;
5200, 9900, 1078.44, 1.55356, 0;
5200, 10000, 1077.97, 1.55356, 0;
5300, 1000, 2.19054e+06, 8.87243, 2.67883;
5300, 2000, 797906, 8.87243, 2.67883;
5300, 3000, 365052, 8.87243, 2.66763;
5300, 3100, 340748, 8.87243, 2.66763;
5300, 3200, 318698, 8.87243, 2.66763;
5300, 3300, 299938, 8.87243, 2.66763;
5300, 3400, 282774, 8.87243, 2.66763;
5300, 3500, 265512, 8.87243, 2.66763;
5300, 3600, 247823, 8.87243, 2.66763;
5300, 3700, 233789, 8.87243, 2.66763;
5300, 3800, 218233, 8.61543, 2.66763;
5300, 3900, 204212, 8.61543, 2.66763;
5300, 4000, 192775, 8.61543, 2.63749;
5300, 4100, 180912, 8.61543, 2.63749;
5300, 4200, 171724, 8.61543, 2.63749;
5300, 4300, 162663, 8.47906, 2.62843;
5300, 4400, 155495, 8.47906, 2.62843;
5300, 4500, 148806, 8.47906, 2.62843;
5300, 4600, 136896, 8.47906, 2.62841;
5300, 4700, 125364, 7.82583, 2.58973;
5300, 4800, 118467, 7.77536, 2.58753;
5300, 4900, 110899, 7.77536, 2.58753;
5300, 5000, 102985, 7.53276, 2.58753;
5300, 5100, 96247.5, 7.44732, 2.58753;
5300, 5200, 90975.7, 7.44732, 2.41492;
5300, 5300, 83574.7, 7.44732, 2.41492;
5300, 5400, 77886, 7.44732, 2.41492;
5300, 5500, 71284.9, 7.17904, 2.27289;
5300, 5600, 65611.1, 7.17904, 2.27289;
5300, 5700, 59280, 7.14964, 2.27289;
5300, 5800, 53754.7, 6.10218, 2.17209;
5300, 5900, 48992.6, 5.69595, 2.13652;
5300, 6000, 44805, 5.69588, 1.96749;
5300, 6100, 40854.4, 5.69588, 1.96749;
5300, 6200, 37391.1, 5.69588, 1.96749;
5300, 6300, 34929.1, 5.69588, 1.95547;
5300, 6400, 31633, 5.69588, 1.95547;
5300, 6500, 29294.4, 5.69588, 1.95547;
5300, 6600, 26645.5, 4.61249, 1.95547;
5300, 6700, 24797.9, 3.74041, 1.95547;
5300, 6800, 23041.5, 3.74041, 1.95547;
5300, 6900, 19402.3, 3.74041, 1.84425;
5300, 7000, 17551.3, 3.45633, 1.84425;
5300, 7100, 16461.3, 3.44006, 1.84425;
5300, 7200, 15098.6, 3.44006, 1.84425;
5300, 7300, 13933.9, 3.44006, 1.67532;
5300, 7400, 12287, 3.43796, 1.40925;
5300, 7500, 11022.7, 3.43796, 1.40925;
5300, 7600, 10333, 3.43796, 1.36132;
5300, 7700, 9837.07, 3.38929, 1.36132;
5300, 7800, 9439.23, 3.38929, 1.36132;
5300, 7900, 8476.3, 3.38929, 1.36132;
5300, 8000, 7803.86, 3.38929, 1.27071;
5300, 8100, 7215.77, 3.38929, 1.0821;
5300, 8200, 6529.89, 3.38929, 0.840404;
5300, 8300, 5568.44, 3.38929, 0.840404;
5300, 8400, 5275.08, 3.38929, 0.840404;
5300, 8500, 4604.34, 3.38929, 0.840404;
5300, 8600, 4406.24, 3.38929, 0.840404;
5300, 8700, 3917.33, 3.38929, 0.840404;
5300, 8800, 3720.48, 3.38929, 0.840404;
5300, 8900, 3523.73, 3.38929, 0.840404;
5300, 9000, 3325.05, 3.38929, 0.840404;
5300, 9100, 2642.61, 3.38929, 0.840404;
5300, 9200, 2447.53, 3.38929, 0.840404;
5300, 9300, 2155.49, 3.38929, 0.840404;
5300, 9400, 2056.22, 3.38929, 0;
5300, 9500, 1764.18, 1.55356, 0;
5300, 9600, 1374.16, 1.55356, 0;
5300, 9700, 1275.04, 1.55356, 0;
5300, 9800, 1272.88, 1.55356, 0;
5300, 9900, 1078.36, 1.55356, 0;
5300, 10000, 1077.9, 1.55356, 0;
5400, 1000, 2.03241e+06, 8.46777, 2.67883;
5400, 2000, 748916, 8.46777, 2.67883;
5400, 3000, 344066, 8.46777, 2.66763;
5400, 3100, 320767, 8.46777, 2.66763;
5400, 3200, 300364, 8.46777, 2.66763;
5400, 3300, 282925, 8.46777, 2.66763;
5400, 3400, 266089, 8.46777, 2.66763;
5400, 3500, 250702, 8.46777, 2.66763;
5400, 3600, 234694, 8.46777, 2.66763;
5400, 3700, 221023, 8.46777, 2.66763;
5400, 3800, 207175, 8.21078, 2.66763;
5400, 3900, 193760, 8.21078, 2.66763;
5400, 4000, 182616, 8.21078, 2.63749;
5400, 4100, 171223, 8.21078, 2.63749;
5400, 4200, 162399, 8.21078, 2.63749;
