// x, y, n_BG, n_sig C1N1 1000, n_sig C1C1 1000 
8900, 8000, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
8900, 8100, 1261.31+/-349.826, 1.83573+/-1.83573, 0+/-1.83573;
8900, 8200, 1261.31+/-349.826, 1.83573+/-1.83573, 0+/-1.83573;
8900, 8300, 1164.29+/-336.102, 1.83573+/-1.83573, 0+/-1.83573;
8900, 8400, 1164.29+/-336.102, 1.83573+/-1.83573, 0+/-1.83573;
8900, 8500, 1067.27+/-321.793, 1.83573+/-1.83573, 0+/-1.83573;
8900, 8600, 1067.27+/-321.793, 1.83573+/-1.83573, 0+/-1.83573;
8900, 8700, 970.241+/-306.817, 1.83573+/-1.83573, 0+/-1.83573;
8900, 8800, 970.241+/-306.817, 1.83573+/-1.83573, 0+/-1.83573;
8900, 8900, 970.241+/-306.817, 1.83573+/-1.83573, 0+/-1.83573;
8900, 9000, 873.217+/-291.072, 1.83573+/-1.83573, 0+/-1.83573;
8900, 9100, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
8900, 9200, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
8900, 9300, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
8900, 9400, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
8900, 9500, 194.048+/-137.213, 0+/-0, 0+/-0;
8900, 9600, 0+/-0, 0+/-0, 0+/-0;
8900, 9700, 0+/-0, 0+/-0, 0+/-0;
8900, 9800, 0+/-0, 0+/-0, 0+/-0;
8900, 9900, 0+/-0, 0+/-0, 0+/-0;
8900, 10000, 194.048+/-137.213, 0+/-0, 0+/-0;
9000, 1000, 12775.1+/-1600.3, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 2000, 3058.92+/-640.023, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 3000, 1955.1+/-434.019, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 3100, 1955.1+/-434.019, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 3200, 1941.1+/-433.906, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 3300, 1843.99+/-422.919, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 3400, 1746.97+/-411.639, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 3500, 1649.94+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 3600, 1649.94+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 3700, 1649.94+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 3800, 1649.94+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 3900, 1649.94+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 4000, 1649.94+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 4100, 1649.94+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 4200, 1649.94+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 4300, 1649.94+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 4400, 1649.94+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 4500, 1649.94+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 4600, 1649.94+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 4700, 1649.94+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 4800, 1552.92+/-388.097, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 4900, 1552.92+/-388.097, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 5000, 1552.92+/-388.097, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 5100, 1552.92+/-388.097, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 5200, 1455.9+/-375.773, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 5300, 1455.36+/-375.773, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 5400, 1455.36+/-375.773, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 5500, 1455.36+/-375.773, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 5600, 1455.36+/-375.773, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 5700, 1455.36+/-375.773, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 5800, 1358.34+/-363.031, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 5900, 1358.34+/-363.031, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 6000, 1358.34+/-363.031, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 6100, 1358.34+/-363.031, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 6200, 1358.34+/-363.031, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 6300, 1358.34+/-363.031, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 6400, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 6500, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 6600, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 6700, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 6800, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 6900, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 7000, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 7100, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 7200, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 7300, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 7400, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 7500, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 7600, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 7700, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 7800, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 7900, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 8000, 1164.29+/-336.102, 1.83573+/-1.83573, 0.188611+/-1.83573;
9000, 8100, 1164.29+/-336.102, 1.83573+/-1.83573, 0+/-1.83573;
9000, 8200, 1164.29+/-336.102, 1.83573+/-1.83573, 0+/-1.83573;
9000, 8300, 1067.27+/-321.793, 1.83573+/-1.83573, 0+/-1.83573;
9000, 8400, 1067.27+/-321.793, 1.83573+/-1.83573, 0+/-1.83573;
9000, 8500, 970.241+/-306.817, 1.83573+/-1.83573, 0+/-1.83573;
9000, 8600, 970.241+/-306.817, 1.83573+/-1.83573, 0+/-1.83573;
9000, 8700, 970.241+/-306.817, 1.83573+/-1.83573, 0+/-1.83573;
9000, 8800, 970.241+/-306.817, 1.83573+/-1.83573, 0+/-1.83573;
9000, 8900, 970.241+/-306.817, 1.83573+/-1.83573, 0+/-1.83573;
9000, 9000, 873.217+/-291.072, 1.83573+/-1.83573, 0+/-1.83573;
9000, 9100, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
9000, 9200, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
9000, 9300, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
9000, 9400, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
9000, 9500, 194.048+/-137.213, 0+/-0, 0+/-0;
9000, 9600, 0+/-0, 0+/-0, 0+/-0;
9000, 9700, 0+/-0, 0+/-0, 0+/-0;
9000, 9800, 0+/-0, 0+/-0, 0+/-0;
9000, 9900, 0+/-0, 0+/-0, 0+/-0;
9000, 10000, 194.048+/-137.213, 0+/-0, 0+/-0;
9100, 1000, 11470.8+/-1512.32, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 2000, 2731.47+/-589.409, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 3000, 1955.1+/-434.019, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 3100, 1955.1+/-434.019, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 3200, 1941.1+/-433.906, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 3300, 1843.99+/-422.919, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 3400, 1746.97+/-411.639, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 3500, 1649.94+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 3600, 1649.94+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 3700, 1649.94+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 3800, 1649.94+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 3900, 1649.94+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 4000, 1649.94+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 4100, 1649.94+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 4200, 1649.94+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 4300, 1649.94+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 4400, 1649.94+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 4500, 1649.94+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 4600, 1649.94+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 4700, 1649.94+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 4800, 1552.92+/-388.097, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 4900, 1552.92+/-388.097, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 5000, 1552.92+/-388.097, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 5100, 1552.92+/-388.097, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 5200, 1455.9+/-375.773, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 5300, 1455.36+/-375.773, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 5400, 1455.36+/-375.773, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 5500, 1455.36+/-375.773, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 5600, 1455.36+/-375.773, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 5700, 1455.36+/-375.773, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 5800, 1358.34+/-363.031, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 5900, 1358.34+/-363.031, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 6000, 1358.34+/-363.031, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 6100, 1358.34+/-363.031, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 6200, 1358.34+/-363.031, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 6300, 1358.34+/-363.031, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 6400, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 6500, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 6600, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 6700, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 6800, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 6900, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 7000, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 7100, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 7200, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 7300, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 7400, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 7500, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 7600, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 7700, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 7800, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 7900, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 8000, 1164.29+/-336.102, 1.83573+/-1.83573, 0.188611+/-1.83573;
9100, 8100, 1164.29+/-336.102, 1.83573+/-1.83573, 0+/-1.83573;
9100, 8200, 1164.29+/-336.102, 1.83573+/-1.83573, 0+/-1.83573;
9100, 8300, 1067.27+/-321.793, 1.83573+/-1.83573, 0+/-1.83573;
9100, 8400, 1067.27+/-321.793, 1.83573+/-1.83573, 0+/-1.83573;
9100, 8500, 970.241+/-306.817, 1.83573+/-1.83573, 0+/-1.83573;
9100, 8600, 970.241+/-306.817, 1.83573+/-1.83573, 0+/-1.83573;
9100, 8700, 970.241+/-306.817, 1.83573+/-1.83573, 0+/-1.83573;
9100, 8800, 970.241+/-306.817, 1.83573+/-1.83573, 0+/-1.83573;
9100, 8900, 970.241+/-306.817, 1.83573+/-1.83573, 0+/-1.83573;
9100, 9000, 873.217+/-291.072, 1.83573+/-1.83573, 0+/-1.83573;
9100, 9100, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
9100, 9200, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
9100, 9300, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
9100, 9400, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
9100, 9500, 194.048+/-137.213, 0+/-0, 0+/-0;
9100, 9600, 0+/-0, 0+/-0, 0+/-0;
9100, 9700, 0+/-0, 0+/-0, 0+/-0;
9100, 9800, 0+/-0, 0+/-0, 0+/-0;
9100, 9900, 0+/-0, 0+/-0, 0+/-0;
9100, 10000, 194.048+/-137.213, 0+/-0, 0+/-0;
9200, 1000, 10291+/-1422.26, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 2000, 2723.32+/-589.366, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 3000, 1954.57+/-434.018, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 3100, 1954.57+/-434.018, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 3200, 1940.56+/-433.905, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 3300, 1843.46+/-422.918, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 3400, 1746.43+/-411.639, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 3500, 1649.41+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 3600, 1649.41+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 3700, 1649.41+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 3800, 1649.41+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 3900, 1649.41+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 4000, 1649.41+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 4100, 1649.41+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 4200, 1649.41+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 4300, 1649.41+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 4400, 1649.41+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 4500, 1649.41+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 4600, 1649.41+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 4700, 1649.41+/-400.041, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 4800, 1552.39+/-388.097, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 4900, 1552.39+/-388.097, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 5000, 1552.39+/-388.097, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 5100, 1552.39+/-388.097, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 5200, 1455.36+/-375.773, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 5300, 1455.36+/-375.773, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 5400, 1455.36+/-375.773, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 5500, 1455.36+/-375.773, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 5600, 1455.36+/-375.773, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 5700, 1455.36+/-375.773, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 5800, 1358.34+/-363.031, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 5900, 1358.34+/-363.031, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 6000, 1358.34+/-363.031, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 6100, 1358.34+/-363.031, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 6200, 1358.34+/-363.031, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 6300, 1358.34+/-363.031, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 6400, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 6500, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 6600, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 6700, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 6800, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 6900, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 7000, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 7100, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 7200, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 7300, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 7400, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 7500, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 7600, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 7700, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 7800, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 7900, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 8000, 1164.29+/-336.102, 1.83573+/-1.83573, 0.188611+/-1.83573;
9200, 8100, 1164.29+/-336.102, 1.83573+/-1.83573, 0+/-1.83573;
9200, 8200, 1164.29+/-336.102, 1.83573+/-1.83573, 0+/-1.83573;
9200, 8300, 1067.27+/-321.793, 1.83573+/-1.83573, 0+/-1.83573;
9200, 8400, 1067.27+/-321.793, 1.83573+/-1.83573, 0+/-1.83573;
9200, 8500, 970.241+/-306.817, 1.83573+/-1.83573, 0+/-1.83573;
9200, 8600, 970.241+/-306.817, 1.83573+/-1.83573, 0+/-1.83573;
9200, 8700, 970.241+/-306.817, 1.83573+/-1.83573, 0+/-1.83573;
9200, 8800, 970.241+/-306.817, 1.83573+/-1.83573, 0+/-1.83573;
9200, 8900, 970.241+/-306.817, 1.83573+/-1.83573, 0+/-1.83573;
9200, 9000, 873.217+/-291.072, 1.83573+/-1.83573, 0+/-1.83573;
9200, 9100, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
9200, 9200, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
9200, 9300, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
9200, 9400, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
9200, 9500, 194.048+/-137.213, 0+/-0, 0+/-0;
9200, 9600, 0+/-0, 0+/-0, 0+/-0;
9200, 9700, 0+/-0, 0+/-0, 0+/-0;
9200, 9800, 0+/-0, 0+/-0, 0+/-0;
9200, 9900, 0+/-0, 0+/-0, 0+/-0;
9200, 10000, 194.048+/-137.213, 0+/-0, 0+/-0;
9300, 1000, 7874.7+/-1214.45, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 2000, 2327.61+/-556.461, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 3000, 1566.47+/-388.223, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 3100, 1566.47+/-388.223, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 3200, 1552.46+/-388.097, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 3300, 1455.36+/-375.773, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 3400, 1358.34+/-363.031, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 3500, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 3600, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 3700, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 3800, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 3900, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 4000, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 4100, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 4200, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 4300, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 4400, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 4500, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 4600, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 4700, 1261.31+/-349.826, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 4800, 1164.29+/-336.102, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 4900, 1164.29+/-336.102, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 5000, 1164.29+/-336.102, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 5100, 1164.29+/-336.102, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 5200, 1067.27+/-321.793, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 5300, 1067.27+/-321.793, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 5400, 1067.27+/-321.793, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 5500, 1067.27+/-321.793, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 5600, 1067.27+/-321.793, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 5700, 1067.27+/-321.793, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 5800, 970.241+/-306.817, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 5900, 970.241+/-306.817, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 6000, 970.241+/-306.817, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 6100, 970.241+/-306.817, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 6200, 970.241+/-306.817, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 6300, 970.241+/-306.817, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 6400, 873.217+/-291.072, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 6500, 873.217+/-291.072, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 6600, 873.217+/-291.072, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 6700, 873.217+/-291.072, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 6800, 873.217+/-291.072, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 6900, 873.217+/-291.072, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 7000, 873.217+/-291.072, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 7100, 873.217+/-291.072, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 7200, 873.217+/-291.072, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 7300, 873.217+/-291.072, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 7400, 873.217+/-291.072, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 7500, 873.217+/-291.072, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 7600, 873.217+/-291.072, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 7700, 873.217+/-291.072, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 7800, 873.217+/-291.072, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 7900, 873.217+/-291.072, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 8000, 776.193+/-274.426, 1.83573+/-1.83573, 0.188611+/-1.83573;
9300, 8100, 776.193+/-274.426, 1.83573+/-1.83573, 0+/-1.83573;
9300, 8200, 776.193+/-274.426, 1.83573+/-1.83573, 0+/-1.83573;
9300, 8300, 679.169+/-256.702, 1.83573+/-1.83573, 0+/-1.83573;
9300, 8400, 679.169+/-256.702, 1.83573+/-1.83573, 0+/-1.83573;
9300, 8500, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
9300, 8600, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
9300, 8700, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
9300, 8800, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
9300, 8900, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
9300, 9000, 485.121+/-216.953, 1.83573+/-1.83573, 0+/-1.83573;
9300, 9100, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
9300, 9200, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
9300, 9300, 291.072+/-168.051, 1.83573+/-1.83573, 0+/-1.83573;
9300, 9400, 291.072+/-168.051, 1.83573+/-1.83573, 0+/-1.83573;
9300, 9500, 194.048+/-137.213, 0+/-0, 0+/-0;
9300, 9600, 0+/-0, 0+/-0, 0+/-0;
9300, 9700, 0+/-0, 0+/-0, 0+/-0;
9300, 9800, 0+/-0, 0+/-0, 0+/-0;
9300, 9900, 0+/-0, 0+/-0, 0+/-0;
9300, 10000, 97.0241+/-97.0241, 0+/-0, 0+/-0;
9400, 1000, 6995.45+/-1142.98, 1.83573+/-1.83573, 0.188611+/-1.83573;
9400, 2000, 2230.43+/-547.937, 1.83573+/-1.83573, 0.188611+/-1.83573;
9400, 3000, 1469.37+/-375.903, 1.83573+/-1.83573, 0.188611+/-1.83573;
9400, 3100, 1469.37+/-375.903, 1.83573+/-1.83573, 0.188611+/-1.83573;
9400, 3200, 1455.36+/-375.773, 1.83573+/-1.83573, 0.188611+/-1.83573;
9400, 3300, 1358.34+/-363.031, 1.83573+/-1.83573, 0.188611+/-1.83573;
