// x, y, n_BG, n_sig(C1N1 1TeV), n_sig(C1N1 3TeV), n_sig(C1C1 1TeV), n_sig(C1C1 3TeV) 
5800, 7400, 5322.8, 0, 0, 0, 0;
5800, 7500, 4837.68, 0, 0, 0, 0;
5800, 7600, 4449.59, 0, 0, 0, 0;
5800, 7700, 4352.56, 0, 0, 0, 0;
5800, 7800, 4158.51, 0, 0, 0, 0;
5800, 7900, 3867.44, 0, 0, 0, 0;
5800, 8000, 3201.8, 0, 0, 0, 0;
5800, 8100, 2813.7, 0, 0, 0, 0;
5800, 8200, 2522.63, 0, 0, 0, 0;
5800, 8300, 2134.53, 0, 0, 0, 0;
5800, 8400, 2134.53, 0, 0, 0, 0;
5800, 8500, 1940.48, 0, 0, 0, 0;
5800, 8600, 1746.43, 0, 0, 0, 0;
5800, 8700, 1358.34, 0, 0, 0, 0;
5800, 8800, 1261.31, 0, 0, 0, 0;
5800, 8900, 1261.31, 0, 0, 0, 0;
5800, 9000, 1261.31, 0, 0, 0, 0;
5800, 9100, 873.217, 0, 0, 0, 0;
5800, 9200, 776.193, 0, 0, 0, 0;
5800, 9300, 776.193, 0, 0, 0, 0;
5800, 9400, 776.193, 0, 0, 0, 0;
5800, 9500, 679.169, 0, 0, 0, 0;
5800, 9600, 388.097, 0, 0, 0, 0;
5800, 9700, 388.097, 0, 0, 0, 0;
5800, 9800, 388.097, 0, 0, 0, 0;
5800, 9900, 291.072, 0, 0, 0, 0;
5800, 10000, 291.072, 0, 0, 0, 0;
5900, 1000, 118067, 22.6463, 0, 30.0508, 2.00961;
5900, 2000, 33206.9, 22.6463, 0, 30.0508, 2.00961;
5900, 3000, 27105.9, 22.6463, 0, 30.0508, 2.00961;
5900, 3100, 26659.4, 22.6463, 0, 30.0508, 2.00961;
5900, 3200, 26643.8, 22.6463, 0, 30.0508, 2.00961;
5900, 3300, 25649.2, 22.6463, 0, 30.0508, 2.00961;
5900, 3400, 25438.3, 22.6463, 0, 30.0508, 2.00961;
5900, 3500, 24992.9, 22.6463, 0, 30.0508, 2.00961;
5900, 3600, 24984.8, 22.6463, 0, 30.0508, 2.00961;
5900, 3700, 24878.6, 22.6463, 0, 30.0508, 2.00961;
5900, 3800, 24683.4, 22.6463, 0, 30.0508, 2.00961;
5900, 3900, 24190.2, 22.6463, 0, 30.0508, 2.00961;
5900, 4000, 23786.9, 22.6463, 0, 30.0508, 2.00961;
5900, 4100, 23667.7, 22.6463, 0, 30.0508, 2.00961;
5900, 4200, 23473.7, 22.6463, 0, 30.0508, 2.00961;
5900, 4300, 23271, 22.6463, 0, 30.0508, 2.00961;
5900, 4400, 23158.8, 22.6463, 0, 30.0508, 2.00961;
5900, 4500, 22964.8, 22.6463, 0, 30.0508, 2.00961;
5900, 4600, 22576.6, 22.6463, 0, 30.0508, 2.00961;
5900, 4700, 22188.5, 22.6463, 0, 30.0508, 2.00961;
5900, 4800, 21986.4, 22.6463, 0, 30.0508, 2.00961;
5900, 4900, 21368.4, 22.6463, 0, 30.0508, 2.00961;
5900, 5000, 21173.3, 22.6463, 0, 30.0508, 2.00961;
5900, 5100, 20882.2, 22.6463, 0, 30.0508, 2.00961;
5900, 5200, 20590.6, 22.6463, 0, 30.0508, 2.00961;
5900, 5300, 19814.4, 22.6463, 0, 30.0508, 2.00961;
5900, 5400, 19426.3, 22.6463, 0, 30.0508, 2.00961;
5900, 5500, 19038.2, 22.6463, 0, 11.2697, 2.00961;
5900, 5600, 18650.1, 22.6463, 0, 11.2697, 2.00961;
5900, 5700, 17866.9, 22.6463, 0, 11.2697, 2.00961;
5900, 5800, 17575.9, 22.6463, 0, 11.2697, 2.00961;
5900, 5900, 16605.6, 22.6463, 0, 11.2697, 2.00961;
5900, 6000, 15247.3, 22.6463, 0, 11.2697, 2.00961;
5900, 6100, 14173, 22.6463, 0, 11.2697, 2.00961;
5900, 6200, 12523.6, 22.6463, 0, 11.2697, 1.36073;
5900, 6300, 11456.3, 22.6463, 0, 0, 1.36073;
5900, 6400, 10486.1, 22.6463, 0, 0, 0.604994;
5900, 6500, 10188, 22.6463, 0, 0, 0.604994;
5900, 6600, 9508.85, 22.6463, 0, 0, 0.604994;
5900, 6700, 9120.75, 22.6463, 0, 0, 0.604994;
5900, 6800, 8441.58, 22.6463, 0, 0, 0.604994;
5900, 6900, 7755.41, 22.6463, 0, 0, 0.604994;
5900, 7000, 7270.29, 0, 0, 0, 0.604994;
5900, 7100, 6688.14, 0, 0, 0, 0;
5900, 7200, 6293.04, 0, 0, 0, 0;
5900, 7300, 6001.97, 0, 0, 0, 0;
5900, 7400, 5322.8, 0, 0, 0, 0;
5900, 7500, 4837.68, 0, 0, 0, 0;
5900, 7600, 4449.59, 0, 0, 0, 0;
5900, 7700, 4352.56, 0, 0, 0, 0;
5900, 7800, 4158.51, 0, 0, 0, 0;
5900, 7900, 3867.44, 0, 0, 0, 0;
5900, 8000, 3201.8, 0, 0, 0, 0;
5900, 8100, 2813.7, 0, 0, 0, 0;
5900, 8200, 2522.63, 0, 0, 0, 0;
5900, 8300, 2134.53, 0, 0, 0, 0;
5900, 8400, 2134.53, 0, 0, 0, 0;
5900, 8500, 1940.48, 0, 0, 0, 0;
5900, 8600, 1746.43, 0, 0, 0, 0;
5900, 8700, 1358.34, 0, 0, 0, 0;
5900, 8800, 1261.31, 0, 0, 0, 0;
5900, 8900, 1261.31, 0, 0, 0, 0;
5900, 9000, 1261.31, 0, 0, 0, 0;
5900, 9100, 873.217, 0, 0, 0, 0;
5900, 9200, 776.193, 0, 0, 0, 0;
5900, 9300, 776.193, 0, 0, 0, 0;
5900, 9400, 776.193, 0, 0, 0, 0;
5900, 9500, 679.169, 0, 0, 0, 0;
5900, 9600, 388.097, 0, 0, 0, 0;
5900, 9700, 388.097, 0, 0, 0, 0;
5900, 9800, 388.097, 0, 0, 0, 0;
5900, 9900, 291.072, 0, 0, 0, 0;
5900, 10000, 291.072, 0, 0, 0, 0;
6000, 1000, 112341, 22.6463, 0, 30.0508, 2.00961;
6000, 2000, 29774.2, 22.6463, 0, 30.0508, 2.00961;
6000, 3000, 24097.7, 22.6463, 0, 30.0508, 2.00961;
6000, 3100, 23651.1, 22.6463, 0, 30.0508, 2.00961;
6000, 3200, 23635.5, 22.6463, 0, 30.0508, 2.00961;
6000, 3300, 22640.9, 22.6463, 0, 30.0508, 2.00961;
6000, 3400, 22527.6, 22.6463, 0, 30.0508, 2.00961;
6000, 3500, 22082.2, 22.6463, 0, 30.0508, 2.00961;
6000, 3600, 22074, 22.6463, 0, 30.0508, 2.00961;
6000, 3700, 22064.9, 22.6463, 0, 30.0508, 2.00961;
6000, 3800, 21869.7, 22.6463, 0, 30.0508, 2.00961;
6000, 3900, 21376.5, 22.6463, 0, 30.0508, 2.00961;
6000, 4000, 20973.2, 22.6463, 0, 30.0508, 2.00961;
6000, 4100, 20854, 22.6463, 0, 30.0508, 2.00961;
6000, 4200, 20660, 22.6463, 0, 30.0508, 2.00961;
6000, 4300, 20457.3, 22.6463, 0, 30.0508, 2.00961;
6000, 4400, 20345.1, 22.6463, 0, 30.0508, 2.00961;
6000, 4500, 20151.1, 22.6463, 0, 30.0508, 2.00961;
6000, 4600, 19762.9, 22.6463, 0, 30.0508, 2.00961;
6000, 4700, 19568.9, 22.6463, 0, 30.0508, 2.00961;
6000, 4800, 19463.7, 22.6463, 0, 30.0508, 2.00961;
6000, 4900, 18845.8, 22.6463, 0, 30.0508, 2.00961;
6000, 5000, 18650.7, 22.6463, 0, 30.0508, 2.00961;
6000, 5100, 18456.6, 22.6463, 0, 30.0508, 2.00961;
6000, 5200, 18262, 22.6463, 0, 30.0508, 2.00961;
6000, 5300, 17776.9, 22.6463, 0, 30.0508, 2.00961;
6000, 5400, 17388.8, 22.6463, 0, 30.0508, 2.00961;
6000, 5500, 17097.7, 22.6463, 0, 11.2697, 2.00961;
6000, 5600, 16806.7, 22.6463, 0, 11.2697, 2.00961;
6000, 5700, 16217.5, 22.6463, 0, 11.2697, 2.00961;
6000, 5800, 15926.4, 22.6463, 0, 11.2697, 2.00961;
6000, 5900, 15441.3, 22.6463, 0, 11.2697, 2.00961;
6000, 6000, 14471.1, 22.6463, 0, 11.2697, 2.00961;
6000, 6100, 13493.8, 22.6463, 0, 11.2697, 2.00961;
6000, 6200, 12232.5, 22.6463, 0, 11.2697, 1.36073;
6000, 6300, 11165.3, 22.6463, 0, 0, 1.36073;
6000, 6400, 10195, 22.6463, 0, 0, 0.604994;
6000, 6500, 9896.94, 22.6463, 0, 0, 0.604994;
6000, 6600, 9314.8, 22.6463, 0, 0, 0.604994;
6000, 6700, 8926.7, 22.6463, 0, 0, 0.604994;
6000, 6800, 8247.53, 22.6463, 0, 0, 0.604994;
6000, 6900, 7658.38, 22.6463, 0, 0, 0.604994;
6000, 7000, 7173.26, 0, 0, 0, 0.604994;
6000, 7100, 6591.12, 0, 0, 0, 0;
6000, 7200, 6196.02, 0, 0, 0, 0;
6000, 7300, 5904.95, 0, 0, 0, 0;
6000, 7400, 5225.78, 0, 0, 0, 0;
6000, 7500, 4740.66, 0, 0, 0, 0;
6000, 7600, 4352.56, 0, 0, 0, 0;
6000, 7700, 4255.54, 0, 0, 0, 0;
6000, 7800, 4061.49, 0, 0, 0, 0;
6000, 7900, 3867.44, 0, 0, 0, 0;
6000, 8000, 3201.8, 0, 0, 0, 0;
6000, 8100, 2813.7, 0, 0, 0, 0;
6000, 8200, 2522.63, 0, 0, 0, 0;
6000, 8300, 2134.53, 0, 0, 0, 0;
6000, 8400, 2134.53, 0, 0, 0, 0;
6000, 8500, 1940.48, 0, 0, 0, 0;
6000, 8600, 1746.43, 0, 0, 0, 0;
6000, 8700, 1358.34, 0, 0, 0, 0;
6000, 8800, 1261.31, 0, 0, 0, 0;
6000, 8900, 1261.31, 0, 0, 0, 0;
6000, 9000, 1261.31, 0, 0, 0, 0;
6000, 9100, 873.217, 0, 0, 0, 0;
6000, 9200, 776.193, 0, 0, 0, 0;
6000, 9300, 776.193, 0, 0, 0, 0;
6000, 9400, 776.193, 0, 0, 0, 0;
6000, 9500, 679.169, 0, 0, 0, 0;
6000, 9600, 388.097, 0, 0, 0, 0;
6000, 9700, 388.097, 0, 0, 0, 0;
6000, 9800, 388.097, 0, 0, 0, 0;
6000, 9900, 291.072, 0, 0, 0, 0;
6000, 10000, 291.072, 0, 0, 0, 0;
6100, 1000, 94124.3, 22.6463, 0, 30.0508, 2.00961;
6100, 2000, 27444.6, 22.6463, 0, 30.0508, 2.00961;
6100, 3000, 21769.1, 22.6463, 0, 30.0508, 2.00961;
6100, 3100, 21322.6, 22.6463, 0, 30.0508, 2.00961;
6100, 3200, 21306.9, 22.6463, 0, 30.0508, 2.00961;
6100, 3300, 20312.3, 22.6463, 0, 30.0508, 2.00961;
6100, 3400, 20199, 22.6463, 0, 30.0508, 2.00961;
6100, 3500, 19753.6, 22.6463, 0, 30.0508, 2.00961;
6100, 3600, 19745.5, 22.6463, 0, 30.0508, 2.00961;
6100, 3700, 19736.3, 22.6463, 0, 30.0508, 2.00961;
6100, 3800, 19541.1, 22.6463, 0, 30.0508, 2.00961;
6100, 3900, 19144.9, 22.6463, 0, 30.0508, 2.00961;
6100, 4000, 18741.6, 22.6463, 0, 30.0508, 2.00961;
6100, 4100, 18622.5, 22.6463, 0, 30.0508, 2.00961;
6100, 4200, 18525.5, 22.6463, 0, 30.0508, 2.00961;
6100, 4300, 18419.8, 22.6463, 0, 30.0508, 2.00961;
6100, 4400, 18307.6, 22.6463, 0, 30.0508, 2.00961;
6100, 4500, 18210.6, 22.6463, 0, 30.0508, 2.00961;
6100, 4600, 17919.5, 22.6463, 0, 30.0508, 2.00961;
6100, 4700, 17725.4, 22.6463, 0, 30.0508, 2.00961;
6100, 4800, 17620.3, 22.6463, 0, 30.0508, 2.00961;
6100, 4900, 17196.4, 22.6463, 0, 30.0508, 2.00961;
6100, 5000, 17001.3, 22.6463, 0, 30.0508, 2.00961;
6100, 5100, 16904.2, 22.6463, 0, 30.0508, 2.00961;
6100, 5200, 16709.6, 22.6463, 0, 30.0508, 2.00961;
6100, 5300, 16224.5, 22.6463, 0, 30.0508, 2.00961;
6100, 5400, 15836.4, 22.6463, 0, 30.0508, 2.00961;
6100, 5500, 15545.4, 22.6463, 0, 11.2697, 2.00961;
6100, 5600, 15351.3, 22.6463, 0, 11.2697, 2.00961;
6100, 5700, 14762.2, 22.6463, 0, 11.2697, 2.00961;
6100, 5800, 14471.1, 22.6463, 0, 11.2697, 2.00961;
6100, 5900, 14277, 22.6463, 0, 11.2697, 2.00961;
6100, 6000, 13500.8, 22.6463, 0, 11.2697, 2.00961;
6100, 6100, 12717.6, 22.6463, 0, 11.2697, 2.00961;
6100, 6200, 11747.4, 22.6463, 0, 11.2697, 1.36073;
6100, 6300, 11068.2, 22.6463, 0, 0, 1.36073;
6100, 6400, 10098, 22.6463, 0, 0, 0.604994;
6100, 6500, 9799.92, 22.6463, 0, 0, 0.604994;
6100, 6600, 9217.77, 22.6463, 0, 0, 0.604994;
6100, 6700, 8926.7, 22.6463, 0, 0, 0.604994;
6100, 6800, 8247.53, 22.6463, 0, 0, 0.604994;
6100, 6900, 7658.38, 22.6463, 0, 0, 0.604994;
6100, 7000, 7173.26, 0, 0, 0, 0.604994;
6100, 7100, 6591.12, 0, 0, 0, 0;
6100, 7200, 6196.02, 0, 0, 0, 0;
6100, 7300, 5904.95, 0, 0, 0, 0;
6100, 7400, 5225.78, 0, 0, 0, 0;
6100, 7500, 4740.66, 0, 0, 0, 0;
6100, 7600, 4352.56, 0, 0, 0, 0;
6100, 7700, 4255.54, 0, 0, 0, 0;
6100, 7800, 4061.49, 0, 0, 0, 0;
6100, 7900, 3867.44, 0, 0, 0, 0;
6100, 8000, 3201.8, 0, 0, 0, 0;
6100, 8100, 2813.7, 0, 0, 0, 0;
6100, 8200, 2522.63, 0, 0, 0, 0;
6100, 8300, 2134.53, 0, 0, 0, 0;
6100, 8400, 2134.53, 0, 0, 0, 0;
6100, 8500, 1940.48, 0, 0, 0, 0;
6100, 8600, 1746.43, 0, 0, 0, 0;
6100, 8700, 1358.34, 0, 0, 0, 0;
6100, 8800, 1261.31, 0, 0, 0, 0;
6100, 8900, 1261.31, 0, 0, 0, 0;
6100, 9000, 1261.31, 0, 0, 0, 0;
6100, 9100, 873.217, 0, 0, 0, 0;
6100, 9200, 776.193, 0, 0, 0, 0;
6100, 9300, 776.193, 0, 0, 0, 0;
6100, 9400, 776.193, 0, 0, 0, 0;
6100, 9500, 679.169, 0, 0, 0, 0;
6100, 9600, 388.097, 0, 0, 0, 0;
6100, 9700, 388.097, 0, 0, 0, 0;
6100, 9800, 388.097, 0, 0, 0, 0;
6100, 9900, 291.072, 0, 0, 0, 0;
6100, 10000, 291.072, 0, 0, 0, 0;
6200, 1000, 88399.4, 22.6463, 0, 11.2697, 2.00961;
6200, 2000, 24885.6, 22.6463, 0, 11.2697, 2.00961;
6200, 3000, 19537.5, 22.6463, 0, 11.2697, 2.00961;
6200, 3100, 19188, 22.6463, 0, 11.2697, 2.00961;
6200, 3200, 19172.4, 22.6463, 0, 11.2697, 2.00961;
6200, 3300, 18177.8, 22.6463, 0, 11.2697, 2.00961;
6200, 3400, 18064.5, 22.6463, 0, 11.2697, 2.00961;
6200, 3500, 17619.1, 22.6463, 0, 11.2697, 2.00961;
6200, 3600, 17610.9, 22.6463, 0, 11.2697, 2.00961;
6200, 3700, 17601.8, 22.6463, 0, 11.2697, 2.00961;
6200, 3800, 17406.6, 22.6463, 0, 11.2697, 2.00961;
6200, 3900, 17010.4, 22.6463, 0, 11.2697, 2.00961;
6200, 4000, 16607.1, 22.6463, 0, 11.2697, 2.00961;
6200, 4100, 16487.9, 22.6463, 0, 11.2697, 2.00961;
6200, 4200, 16487.9, 22.6463, 0, 11.2697, 2.00961;
6200, 4300, 16382.3, 22.6463, 0, 11.2697, 2.00961;
6200, 4400, 16367.2, 22.6463, 0, 11.2697, 2.00961;
6200, 4500, 16367.2, 22.6463, 0, 11.2697, 2.00961;
6200, 4600, 16076, 22.6463, 0, 11.2697, 2.00961;
6200, 4700, 15882, 22.6463, 0, 11.2697, 2.00961;
6200, 4800, 15873.8, 22.6463, 0, 11.2697, 2.00961;
6200, 4900, 15450, 22.6463, 0, 11.2697, 2.00961;
6200, 5000, 15254.8, 22.6463, 0, 11.2697, 2.00961;
6200, 5100, 15157.8, 22.6463, 0, 11.2697, 2.00961;
6200, 5200, 14963.2, 22.6463, 0, 11.2697, 2.00961;
6200, 5300, 14478.1, 22.6463, 0, 11.2697, 2.00961;
6200, 5400, 14284, 22.6463, 0, 11.2697, 2.00961;
6200, 5500, 14187, 22.6463, 0, 11.2697, 2.00961;
6200, 5600, 13993, 22.6463, 0, 11.2697, 2.00961;
6200, 5700, 13403.8, 22.6463, 0, 11.2697, 2.00961;
6200, 5800, 13209.8, 22.6463, 0, 11.2697, 2.00961;
6200, 5900, 13015.7, 22.6463, 0, 11.2697, 2.00961;
6200, 6000, 12336.6, 22.6463, 0, 11.2697, 2.00961;
6200, 6100, 11747.4, 22.6463, 0, 11.2697, 2.00961;
6200, 6200, 11359.3, 22.6463, 0, 11.2697, 1.36073;
6200, 6300, 10874.2, 22.6463, 0, 0, 1.36073;
6200, 6400, 10001, 22.6463, 0, 0, 0.604994;
6200, 6500, 9702.89, 22.6463, 0, 0, 0.604994;
6200, 6600, 9120.75, 22.6463, 0, 0, 0.604994;
6200, 6700, 8829.68, 22.6463, 0, 0, 0.604994;
6200, 6800, 8150.51, 22.6463, 0, 0, 0.604994;
6200, 6900, 7561.36, 22.6463, 0, 0, 0.604994;
6200, 7000, 7076.24, 0, 0, 0, 0.604994;
6200, 7100, 6494.1, 0, 0, 0, 0;
6200, 7200, 6099, 0, 0, 0, 0;
6200, 7300, 5807.92, 0, 0, 0, 0;
6200, 7400, 5128.75, 0, 0, 0, 0;
6200, 7500, 4643.63, 0, 0, 0, 0;
6200, 7600, 4255.54, 0, 0, 0, 0;
6200, 7700, 4158.51, 0, 0, 0, 0;
6200, 7800, 3964.46, 0, 0, 0, 0;
6200, 7900, 3770.42, 0, 0, 0, 0;
6200, 8000, 3104.77, 0, 0, 0, 0;
6200, 8100, 2716.68, 0, 0, 0, 0;
6200, 8200, 2425.6, 0, 0, 0, 0;
6200, 8300, 2037.51, 0, 0, 0, 0;
6200, 8400, 2037.51, 0, 0, 0, 0;
6200, 8500, 1940.48, 0, 0, 0, 0;
6200, 8600, 1746.43, 0, 0, 0, 0;
6200, 8700, 1358.34, 0, 0, 0, 0;
6200, 8800, 1261.31, 0, 0, 0, 0;
6200, 8900, 1261.31, 0, 0, 0, 0;
6200, 9000, 1261.31, 0, 0, 0, 0;
6200, 9100, 873.217, 0, 0, 0, 0;
6200, 9200, 776.193, 0, 0, 0, 0;
6200, 9300, 776.193, 0, 0, 0, 0;
6200, 9400, 776.193, 0, 0, 0, 0;
6200, 9500, 679.169, 0, 0, 0, 0;
6200, 9600, 388.097, 0, 0, 0, 0;
6200, 9700, 388.097, 0, 0, 0, 0;
6200, 9800, 388.097, 0, 0, 0, 0;
6200, 9900, 291.072, 0, 0, 0, 0;
6200, 10000, 291.072, 0, 0, 0, 0;
6300, 1000, 85498.1, 22.6463, 0, 11.2697, 2.00961;
6300, 2000, 23429.7, 22.6463, 0, 11.2697, 2.00961;
6300, 3000, 18082.2, 22.6463, 0, 11.2697, 2.00961;
6300, 3100, 17732.7, 22.6463, 0, 11.2697, 2.00961;
6300, 3200, 17717, 22.6463, 0, 11.2697, 2.00961;
6300, 3300, 16722.4, 22.6463, 0, 11.2697, 2.00961;
6300, 3400, 16609.1, 22.6463, 0, 11.2697, 2.00961;
6300, 3500, 16163.7, 22.6463, 0, 11.2697, 2.00961;
6300, 3600, 16155.6, 22.6463, 0, 11.2697, 2.00961;
6300, 3700, 16146.4, 22.6463, 0, 11.2697, 2.00961;
6300, 3800, 15951.2, 22.6463, 0, 11.2697, 2.00961;
6300, 3900, 15555, 22.6463, 0, 11.2697, 2.00961;
6300, 4000, 15151.7, 22.6463, 0, 11.2697, 2.00961;
6300, 4100, 15032.6, 22.6463, 0, 11.2697, 2.00961;
6300, 4200, 15032.6, 22.6463, 0, 11.2697, 2.00961;
6300, 4300, 14926.9, 22.6463, 0, 11.2697, 2.00961;
6300, 4400, 14911.8, 22.6463, 0, 11.2697, 2.00961;
6300, 4500, 14911.8, 22.6463, 0, 11.2697, 2.00961;
6300, 4600, 14717.7, 22.6463, 0, 11.2697, 2.00961;
6300, 4700, 14523.6, 22.6463, 0, 11.2697, 2.00961;
6300, 4800, 14515.5, 22.6463, 0, 11.2697, 2.00961;
6300, 4900, 14091.6, 22.6463, 0, 11.2697, 2.00961;
6300, 5000, 13993.5, 22.6463, 0, 11.2697, 2.00961;
6300, 5100, 13896.5, 22.6463, 0, 11.2697, 2.00961;
6300, 5200, 13798.9, 22.6463, 0, 11.2697, 2.00961;
6300, 5300, 13313.8, 22.6463, 0, 11.2697, 2.00961;
6300, 5400, 13119.7, 22.6463, 0, 11.2697, 2.00961;
6300, 5500, 13022.7, 22.6463, 0, 11.2697, 2.00961;
6300, 5600, 12828.7, 22.6463, 0, 11.2697, 2.00961;
6300, 5700, 12433.6, 22.6463, 0, 11.2697, 2.00961;
6300, 5800, 12336.6, 22.6463, 0, 11.2697, 2.00961;
6300, 5900, 12142.5, 22.6463, 0, 11.2697, 2.00961;
6300, 6000, 11463.3, 22.6463, 0, 11.2697, 2.00961;
6300, 6100, 10971.2, 22.6463, 0, 11.2697, 2.00961;
6300, 6200, 10777.2, 22.6463, 0, 11.2697, 1.36073;
6300, 6300, 10389.1, 22.6463, 0, 0, 1.36073;
6300, 6400, 9709.9, 22.6463, 0, 0, 0.604994;
6300, 6500, 9411.82, 22.6463, 0, 0, 0.604994;
6300, 6600, 9023.73, 22.6463, 0, 0, 0.604994;
6300, 6700, 8732.65, 22.6463, 0, 0, 0.604994;
6300, 6800, 8053.48, 22.6463, 0, 0, 0.604994;
6300, 6900, 7464.34, 22.6463, 0, 0, 0.604994;
6300, 7000, 6979.22, 0, 0, 0, 0.604994;
6300, 7100, 6397.07, 0, 0, 0, 0;
6300, 7200, 6001.97, 0, 0, 0, 0;
6300, 7300, 5710.9, 0, 0, 0, 0;
6300, 7400, 5031.73, 0, 0, 0, 0;
6300, 7500, 4643.63, 0, 0, 0, 0;
6300, 7600, 4255.54, 0, 0, 0, 0;
6300, 7700, 4158.51, 0, 0, 0, 0;
6300, 7800, 3964.46, 0, 0, 0, 0;
6300, 7900, 3770.42, 0, 0, 0, 0;
6300, 8000, 3104.77, 0, 0, 0, 0;
6300, 8100, 2716.68, 0, 0, 0, 0;
6300, 8200, 2425.6, 0, 0, 0, 0;
6300, 8300, 2037.51, 0, 0, 0, 0;
6300, 8400, 2037.51, 0, 0, 0, 0;
6300, 8500, 1940.48, 0, 0, 0, 0;
6300, 8600, 1746.43, 0, 0, 0, 0;
6300, 8700, 1358.34, 0, 0, 0, 0;
6300, 8800, 1261.31, 0, 0, 0, 0;
6300, 8900, 1261.31, 0, 0, 0, 0;
6300, 9000, 1261.31, 0, 0, 0, 0;
6300, 9100, 873.217, 0, 0, 0, 0;
6300, 9200, 776.193, 0, 0, 0, 0;
6300, 9300, 776.193, 0, 0, 0, 0;
6300, 9400, 776.193, 0, 0, 0, 0;
6300, 9500, 679.169, 0, 0, 0, 0;
6300, 9600, 388.097, 0, 0, 0, 0;
6300, 9700, 388.097, 0, 0, 0, 0;
6300, 9800, 388.097, 0, 0, 0, 0;
6300, 9900, 291.072, 0, 0, 0, 0;
6300, 10000, 291.072, 0, 0, 0, 0;
6400, 1000, 81924.5, 22.6463, 0, 11.2697, 1.36073;
6400, 2000, 22168.3, 22.6463, 0, 11.2697, 1.36073;
6400, 3000, 17014.9, 22.6463, 0, 11.2697, 1.36073;
6400, 3100, 16665.4, 22.6463, 0, 11.2697, 1.36073;
6400, 3200, 16649.8, 22.6463, 0, 11.2697, 1.36073;
6400, 3300, 15655.2, 22.6463, 0, 11.2697, 1.36073;
6400, 3400, 15541.8, 22.6463, 0, 11.2697, 1.36073;
6400, 3500, 15096.4, 22.6463, 0, 11.2697, 1.36073;
6400, 3600, 15088.3, 22.6463, 0, 11.2697, 1.36073;
6400, 3700, 15079.1, 22.6463, 0, 11.2697, 1.36073;
6400, 3800, 14884, 22.6463, 0, 11.2697, 1.36073;
6400, 3900, 14487.8, 22.6463, 0, 11.2697, 1.36073;
6400, 4000, 14084.5, 22.6463, 0, 11.2697, 1.36073;
6400, 4100, 13965.3, 22.6463, 0, 11.2697, 1.36073;
6400, 4200, 13965.3, 22.6463, 0, 11.2697, 1.36073;
6400, 4300, 13859.6, 22.6463, 0, 11.2697, 1.36073;
6400, 4400, 13844.5, 22.6463, 0, 11.2697, 1.36073;
6400, 4500, 13844.5, 22.6463, 0, 11.2697, 1.36073;
6400, 4600, 13650.4, 22.6463, 0, 11.2697, 1.36073;
6400, 4700, 13553.4, 22.6463, 0, 11.2697, 1.36073;
6400, 4800, 13545.3, 22.6463, 0, 11.2697, 1.36073;
6400, 4900, 13121.4, 22.6463, 0, 11.2697, 1.36073;
6400, 5000, 13023.3, 22.6463, 0, 11.2697, 1.36073;
6400, 5100, 13023.3, 22.6463, 0, 11.2697, 1.36073;
6400, 5200, 12925.7, 22.6463, 0, 11.2697, 1.36073;
6400, 5300, 12440.6, 22.6463, 0, 11.2697, 1.36073;
6400, 5400, 12246.5, 22.6463, 0, 11.2697, 1.36073;
6400, 5500, 12149.5, 22.6463, 0, 11.2697, 1.36073;
6400, 5600, 12052.5, 22.6463, 0, 11.2697, 1.36073;
6400, 5700, 11657.4, 22.6463, 0, 11.2697, 1.36073;
6400, 5800, 11560.4, 22.6463, 0, 11.2697, 1.36073;
6400, 5900, 11463.3, 22.6463, 0, 11.2697, 1.36073;
6400, 6000, 10881.2, 22.6463, 0, 11.2697, 1.36073;
6400, 6100, 10486.1, 22.6463, 0, 11.2697, 1.36073;
6400, 6200, 10292, 22.6463, 0, 11.2697, 1.36073;
6400, 6300, 9903.95, 22.6463, 0, 0, 1.36073;
6400, 6400, 9515.85, 22.6463, 0, 0, 0.604994;
6400, 6500, 9217.77, 22.6463, 0, 0, 0.604994;
6400, 6600, 8829.68, 22.6463, 0, 0, 0.604994;
6400, 6700, 8538.6, 22.6463, 0, 0, 0.604994;
6400, 6800, 7956.46, 22.6463, 0, 0, 0.604994;
6400, 6900, 7367.31, 22.6463, 0, 0, 0.604994;
6400, 7000, 6882.19, 0, 0, 0, 0.604994;
6400, 7100, 6300.05, 0, 0, 0, 0;
6400, 7200, 5904.95, 0, 0, 0, 0;
6400, 7300, 5613.88, 0, 0, 0, 0;
6400, 7400, 4934.71, 0, 0, 0, 0;
6400, 7500, 4546.61, 0, 0, 0, 0;
6400, 7600, 4158.51, 0, 0, 0, 0;
6400, 7700, 4061.49, 0, 0, 0, 0;
6400, 7800, 3964.46, 0, 0, 0, 0;
6400, 7900, 3770.42, 0, 0, 0, 0;
6400, 8000, 3104.77, 0, 0, 0, 0;
6400, 8100, 2716.68, 0, 0, 0, 0;
6400, 8200, 2425.6, 0, 0, 0, 0;
6400, 8300, 2037.51, 0, 0, 0, 0;
6400, 8400, 2037.51, 0, 0, 0, 0;
6400, 8500, 1940.48, 0, 0, 0, 0;
6400, 8600, 1746.43, 0, 0, 0, 0;
6400, 8700, 1358.34, 0, 0, 0, 0;
6400, 8800, 1261.31, 0, 0, 0, 0;
6400, 8900, 1261.31, 0, 0, 0, 0;
6400, 9000, 1261.31, 0, 0, 0, 0;
6400, 9100, 873.217, 0, 0, 0, 0;
6400, 9200, 776.193, 0, 0, 0, 0;
